ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,0,168,0,0,0,0,0,180,168,f,abs,resp,freq_top,0,46,46,19,,,,,,,,,,,,289.49333048113795,289.4941486164821,289.49416016210046,0.8618910992755018,290.3580956913677,290.3581094819674,376.0548307829276,376.0548307829276,291.16656190087065,f,1,0.7741426381653582,None,291.1671228254951,,291.1671680458336,291.167177025759,291.1676924093332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,freq_top,0,47,47,1,,,,,,,,,,,,291.1682033029449,291.3415392746658,291.3415540274003,0.8254767752336301,292.1728940311077,292.17290782170744,377.8699815847388,377.8699815847388,293.17362974356536,j,1,0.9595748900806029,None,293.1741839332458,,293.17422530504484,293.17423396425863,293.1747079760339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,90,180,12,180,12,0,0,180,j,present,resp,freq_top,0,48,48,39,,,,,,,,,,,,293.175210851855,293.17612936993635,293.1761402741315,0.852001520798342,294.0378301806312,294.0378439712309,379.7350152305949,379.7350152305949,295.37094211604244,j,1,1.28621229929513,None,295.3715171519782,,295.3715559580843,295.3715646172981,295.37226569290067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,90,180,12,0,180,180,12,180,j,present,resp,freq_top,0,49,49,41,,,,,,,,,,,,295.37275381598727,295.3735055640259,295.37351614750935,0.8573185523745807,296.2279182031426,296.22793167303064,381.92477324084865,381.92477324084865,297.02788427185317,j,1,0.760123371094096,None,297.0283868269627,,297.02842595378036,297.02843493370574,297.0289044555183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0289554486659,297.53217507262514,297.53219688101535,310.8984168391561,space,13.348592313060067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,12,180,180,12,180,0,0,180,j,present,resp,freq_top,,,,,0,0,0,527,,,,,,310.8984450617787,311.4003292425497,,,,0.9617773573993076,,,,,,,,,,,,,,,,,,,,,,,311.5601959676287,311.5619037570084,311.561917547608,312.5302649142128,312.5302803083706,398.22743841855817,398.22743841855817,313.8807728893487,j,1,1.3043623320397728,None,313.8821955660977,313.88223982430134,313.88224944565,313.88261922614856,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,0,0,12,0,0,12,0,180,j,present,resp,freq_top,,,,,0,1,1,524,,,,,,,,,,,0.7481508858824835,,,,,,,,,,,,,,,,,,,,,,,313.8831095942164,313.97983910539415,313.97985385812876,314.7283546916582,314.7283694443928,400.42554455229623,400.42554455229623,316.02879252716264,j,1,1.2503333281637197,None,316.0293669216752,316.0294060484929,316.0294147077067,316.0298829466727,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-12,180,180,-12,0,90,0,180,0,j,present,resp,freq_top,,,,,0,2,2,603,,,,,,,,,,,0.7875393610969281,,,,,,,,,,,,,,,,,,,,,,,316.03041276227,316.1026046273555,316.10261809724364,316.8936780042501,316.8936927569846,402.5903521606021,402.5903521606021,317.87757058381703,j,1,0.9416615425119517,None,317.87807249750324,317.8781125864558,317.8781215663812,317.8785994266959,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,-168,0,0,180,180,168,180,180,f,abs,resp,freq_top,,,,,0,3,3,776,,,,,,,,,,,0.9084548515118982,,,,,,,,,,,,,,,,,,,,,,,317.8790965297078,317.967995545957,317.96800869513345,318.8749067530963,318.8749218265425,404.5719789125695,404.5719789125695,320.2165156221838,f,1,1.2957226816923821,None,320.2170396649718,320.2170797539244,320.21708905456137,320.2175662734528,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,-12,180,270,180,-12,0,0,180,j,present,resp,freq_top,,,,,0,4,4,533,,,,,,,,,,,0.9021628498388238,,,,,,,,,,,,,,,,,,,,,,,320.21807299781335,320.29966171338265,320.29967582469396,321.205917706681,321.20593213870393,406.90328395871035,406.90328395871035,322.290645226881,j,1,1.0445779015626613,None,322.2911644589948,322.29120358581247,322.29121288644944,322.2920262111194,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,5,5,821,,,,,,,,,,,0.8338234483662985,,,,,,,,,,,,,,,,,,,,,,,322.2925351804612,322.33036953034355,322.3303823588084,323.17183472062493,323.17184947335943,408.87661999457356,408.87661999457356,324.0142440859174,f,1,0.7988284530263172,None,324.0147386232363,324.0147774293424,324.0147867299794,324.0152652317173,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,-168,180,0,180,180,0,0,f,abs,resp,freq_top,,,,,0,6,6,957,,,,,,,,,,,1.010896633091865,,,,,,,,,,,,,,,,,,,,,,,324.01574950626446,324.2132164617426,324.2132308937656,325.22780948190325,325.22782423463775,410.92485085306083,410.92485085306083,326.17886536077174,f,1,0.9103264136211919,None,326.1793711229974,326.17941185337327,326.17942147472183,326.1797912552204,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,0,0,180,180,180,168,0,168,f,abs,resp,freq_top,,,,,0,7,7,911,,,,,,,,,,,0.9136912166367209,,,,,,,,,,,,,,,,,,,,,,,326.18028001973016,326.1948040868923,326.19481531179906,327.10958684004765,327.10960159278216,412.8148961567844,412.8148961567844,328.00133672603465,f,1,0.844422099857411,None,328.0018610895344,328.00190117848695,328.0019104791239,328.0024746108645,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,180,0,180,180,168,0,168,0,f,abs,resp,freq_top,,,,,0,8,8,947,,,,,,,,,,,1.0825665049699007,,,,,,,,,,,,,,,,,,,,,,,328.0029697896068,328.1756171934783,328.1756316255012,329.2576449632561,329.257659395279,414.95471263276664,414.95471263276664,329.9745124060877,f,1,0.672398159376371,None,329.9750422216848,329.9750810277909,329.9750900077163,329.97568107923314,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,9,9,334,,,,,,,,,,,1.0697291184947126,,,,,,,,,,,,,,,,,,,,,,,329.9761801065148,330.1572410590411,330.1572561324873,331.23104674500155,331.23106213915935,416.9363874914771,416.9363874914771,334.2707604649805,None,1,,,334.27113986682775,334.27117867293384,334.2711876528592,334.27172484482367,418.4183769682874,418.4183769682874,418.4183769682874,418.4183769682874,419.90877422094337,419.90877422094337,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
168,180,0,90,180,180,0,168,0,0,f,present,resp,freq_top,,,,,0,10,10,642,,,,,,,,,,,0.9817060106777572,,,,,,,,,,,,,,,,,,,,,,,334.2722184200078,334.46221985038164,334.46223428240455,335.4442211935219,335.4442356255448,421.1410637234747,421.1410637234747,337.20267851931294,f,1,1.7179918062073511,None,337.2031701702273,337.2032086556218,337.20321763554716,337.2036964579968,422.63144782695423,422.63144782695423,422.63144782695423,422.63144782695423,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,180,0,180,180,168,180,180,168,180,f,abs,resp,freq_top,,,,,0,11,11,828,,,,,,,,,,,1.0523879158627967,,,,,,,,,,,,,,,,,,,,,,,337.20416950763706,337.46757381017596,337.46758888362206,338.52498343524485,338.52499818797935,424.2217387316369,424.2217387316369,339.22557636688896,f,1,0.6530101797761745,None,339.2261812290054,339.22623831567387,339.22624761631084,339.22697851809426,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,168,0,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,12,12,962,,,,,,,,,,,0.9461227736100157,,,,,,,,,,,,,,,,,,,,,,,339.2274695275854,339.4249573293189,339.4249720820534,340.3730325143855,340.3730475878317,426.07016143981554,426.07016143981554,341.2565494123601,f,1,0.8367279073676173,None,341.25705485387414,341.2570943014035,341.2571036020405,341.25756510606254,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,-168,180,180,180,-12,0,0,None,present,inhibit,freq_top,,,,,0,13,13,297,,,,,,,,,,,0.9776129311206537,,,,,,,,,,,,,,,,,,,,,,,341.2580737546929,341.3895023389499,341.3895170916844,342.37126122410496,342.37127565612786,428.06841676859955,428.06841676859955,345.40290551899795,None,1,,,345.40328075159414,345.4033201991234,345.4033294997604,345.4038843308641,429.55881722837165,429.55881722837165,429.55881722837165,429.55881722837165,431.04920229398607,431.04920229398607,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,14,14,143,,,,,,,,,,,0.8086647745744394,,,,,,,,,,,,,,,,,,,,,,,345.404365398295,345.40510046932934,345.4051110528129,346.2185024306734,346.2185171834079,431.915119500357,431.915119500357,349.2496768830423,None,1,,,349.2500886767631,349.25012876571566,349.25013806635263,349.25070957446064,433.4138065069822,433.4138065069822,433.4138065069822,433.4138065069822,434.8875645993382,434.8875645993382,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,12,0,0,-168,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,15,15,353,,,,,,,,,,,1.023484129218434,,,,,,,,,,,,,,,,,,,,,,,349.2512284858627,349.2519837617292,349.25199466592437,350.2727674783023,350.2727822310368,435.9699676017121,435.9699676017121,352.3806343419286,j,0,2.0722982897776774,None,352.3812068121714,352.886570714026,352.8865838632024,352.88779968095605,437.46035651586595,437.46035651586595,437.46035651586595,437.46035651586595,,,438.0598210557442,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_top,,,,,0,16,16,950,,,,,,,,,,,0.9866783074763377,,,,,,,,,,,,,,,,,,,,,,,352.8883445699995,352.8892598809647,352.88927110587144,353.87841373466756,353.87842912882536,439.5751911601615,439.5751911601615,354.9288360156585,f,1,1.010336163254351,None,354.9294415191981,354.9301955122181,354.9302060957017,354.9308237862829,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,180,180,180,0,-12,0,0,12,j,present,resp,freq_top,,,,,0,17,17,586,,,,,,,,,,,1.02724292570887,,,,,,,,,,,,,,,,,,,,,,,354.93135809184287,355.1194237068747,355.1194397424557,356.15117319517935,356.15118891004875,441.8482501653269,441.8482501653269,358.19352861677726,j,1,2.0019104275579593,None,358.1940346997145,358.1940754300904,358.19408473072735,358.19464790033305,443.3386243267461,443.3386243267461,443.3386243267461,443.3386243267461,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
-12,180,180,90,180,180,0,12,0,0,j,present,resp,freq_top,,,,,0,18,18,651,,,,,,,,,,,0.8089064028621902,,,,,,,,,,,,,,,,,,,,,,,358.1951254399362,358.39967627369015,358.39969102642476,359.2153042943928,359.215318405704,444.91225779056634,444.91225779056634,360.7161102426953,j,1,1.44975951093204,None,360.71663268192526,360.7166907307286,360.716699710654,360.71716794962003,446.3943367459188,446.3943367459188,446.3943367459188,446.3943367459188,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,90,0,0,168,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,19,19,229,,,,,,,,,,,0.7916691348078148,,,,,,,,,,,,,,,,,,,,,,,360.71767723967355,360.897677278159,360.8976920308935,361.6877660703783,361.6877805024012,447.38514611300724,447.38514611300724,364.7193574478539,None,1,,,364.71972658692926,364.71976603445853,364.7197750143839,364.72034267395236,448.87553983783533,448.87553983783533,448.87553983783533,448.87553983783533,450.3659123956966,450.3659123956966,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,0,-12,0,0,12,0,0,j,present,resp,freq_top,,,,,0,20,20,655,,,,,,,,,,,0.8935221423141976,,,,,,,,,,,,,,,,,,,,,,,364.72084587048516,364.7215748479987,364.72158511077055,365.6179234179135,365.61793752922483,451.3151107128586,451.3151107128586,366.8849225770077,f,0,1.2218230272270603,None,366.8854293013683,367.3907669048699,367.39077909191144,367.3916892714907,,,,,,,452.5640313578994,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,270,0,180,180,180,12,0,None,present,inhibit,freq_top,,,,,0,21,21,214,,,,,,,,,,,0.8609255742581646,,,,,,,,,,,,,,,,,,,,,,,367.3922309534179,367.3931436986902,367.39315460288526,368.2577600987279,368.2577748514624,453.95448268253466,453.95448268253466,371.2886112737832,None,1,,,371.2890692499774,371.28981939445794,371.2898290158066,371.29037454627326,455.44488634942303,455.44488634942303,455.44488634942303,455.44488634942303,456.9352499273588,456.9352499273588,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,-12,180,0,180,0,0,12,j,present,resp,freq_top,,,,,0,22,22,581,,,,,,,,,,,0.953099262752517,,,,,,,,,,,,,,,,,,,,,,,371.2908678007457,371.2916115309939,371.2916217937658,372.24587067752896,372.24588510955186,457.94273629871856,457.94273629871856,373.5961814150181,j,1,1.3137149243196973,None,373.59669006364845,373.59672886975454,373.59673752896833,373.597206088646,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,270,0,-12,0,0,12,180,0,j,present,resp,freq_top,,,,,0,23,23,601,,,,,,,,,,,0.7295447907595694,,,,,,,,,,,,,,,,,,,,,,,373.59769517386735,373.77009723334913,373.77011134466045,374.50203010455846,374.50204485729296,460.1991208653056,460.1991208653056,375.7111145177812,j,1,1.169931887013945,None,375.7116116207932,376.21651209435595,376.2165239606859,376.21732638116066,,,,,,,461.3897714159995,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,0,180,0,180,180,-168,180,168,180,f,abs,resp,freq_top,,,,,0,24,24,839,,,,,,,,,,,0.8987213676635207,,,,,,,,,,,,,,,,,,,,,,,376.21785138608357,376.21876573491386,376.218776639109,377.11617810527423,377.11619285800884,462.813508437602,462.813508437602,379.0753714000922,f,1,1.9149273425301772,None,379.07590057426626,379.0766305139148,379.07664077668653,379.0772241511245,464.30393230932253,464.30393230932253,464.30393230932253,464.30393230932253,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,90,0,-168,0,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,25,25,717,,,,,,,,,,,0.7228711051500175,,,,,,,,,,,,,,,,,,,,,,,379.077733441178,379.0786907653654,379.078701348849,379.8055406780999,379.8055551101228,465.50288063177624,465.50288063177624,381.15649893235104,f,1,1.3056730804331664,None,381.1569806412052,381.1570204094461,381.15702971008307,381.1575364344436,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,12,180,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,26,26,126,,,,,,,,,,,0.7937320632089641,,,,,,,,,,,,,,,,,,,,,,,381.15801204977697,381.2553733628474,381.25538779487033,382.0539943670211,382.0540091197556,467.75096421948734,467.75096421948734,383.12141885386643,f,0,1.0257373766988849,None,383.12192012612945,383.62681065763206,383.6268218825387,383.62813615875996,,,,,,,468.8000513780017,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,-168,180,180,12,180,0,180,None,abs,inhibit,freq_top,,,,,0,27,27,336,,,,,,,,,,,0.9235776713061691,,,,,,,,,,,,,,,,,,,,,,,383.6286585979899,383.6295363856955,383.62954728989064,384.551931870589,384.5519463026119,470.2487987746251,470.2487987746251,387.5831784830725,None,1,,,387.5835687891148,387.5843166886141,387.58432695138595,387.58490455301455,471.73916940821647,471.73916940821647,471.73916940821647,471.73916940821647,473.2295631330447,473.2295631330447,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,180,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,28,28,758,,,,,,,,,,,1.0680612041907567,,,,,,,,,,,,,,,,,,,,,,,387.58540229744983,387.58614763125604,387.5861585354512,388.6561291518525,388.6561448667219,474.3535951451958,474.3535951451958,389.673825377654,f,1,0.9821430461106502,None,389.67436192819525,389.67440041358975,389.6744090728034,389.674886291695,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-12,180,270,180,0,180,-12,0,0,j,present,resp,freq_top,,,,,0,29,29,687,,,,,,,,,,,1.0467658910363604,,,,,,,,,,,,,,,,,,,,,,,389.6753801875907,389.8391195054884,389.8391336167997,390.8881094883816,390.8881239204045,476.5850193677748,476.5850193677748,391.80567954623154,j,1,0.878484239658178,None,391.8061881948619,391.80622796310274,391.80623662231653,391.8068007540571,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,180,180,0,168,0,-12,180,180,180,None,present,inhibit,freq_top,,,,,0,30,30,29,,,,,,,,,,,0.9328318836131767,,,,,,,,,,,,,,,,,,,,,,,391.80728021792993,391.89532646197995,391.8953402525797,392.828474766089,392.8284895188235,478.53335112213784,478.53335112213784,395.86746720563326,None,1,,,395.86787130227515,395.8679123533626,395.8679219747113,395.8684848236054,480.01541211763964,480.01541211763964,480.01541211763964,480.01541211763964,481.5058106531421,481.5058106531421,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,0,180,180,12,0,0,0,168,0,None,abs,inhibit,freq_top,,,,,0,31,31,372,,,,,,,,,,,0.9053020187935905,,,,,,,,,,,,,,,,,,,,,,,395.86900020717974,395.8697740843203,395.86978466780374,396.7746478105338,396.7746632046916,482.47995841011704,482.47995841011704,399.8143361942948,None,1,,,399.81473708382055,399.81477556921504,399.8147845491404,399.815281972864,483.9703454000011,483.9703454000011,483.9703454000011,483.9703454000011,485.444051216363,485.444051216363,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
12,0,168,0,0,90,0,0,180,180,None,present,inhibit,freq_top,,,,,0,32,32,56,,,,,,,,,,,0.9345608495728542,,,,,,,,,,,,,,,,,,,,,,,399.81576656812274,399.81677713043916,399.81678739321103,400.75437306330275,400.75438717461407,486.45153438060646,486.45153438060646,403.7860455808184,None,1,,,403.7864310761863,403.7864708444273,403.78648046577587,403.78705453957684,487.94193035041593,487.94193035041593,487.94193035041593,487.94193035041593,489.4322968147563,489.4322968147563,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,0,168,0,0,168,180,180,180,f,present,resp,freq_top,,,,,0,33,33,430,,,,,,,,,,,0.8019920384913615,,,,,,,,,,,,,,,,,,,,,,,403.7875542082817,403.7883213504782,403.7883319339617,404.59313208892945,404.5931465209525,490.2898957238237,490.2898957238237,405.79288122829985,f,1,1.1575931488345077,None,405.79344439790566,405.79348448685823,405.7934934667836,405.7939578572102,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,270,0,0,0,12,0,-12,0,0,j,present,resp,freq_top,,,,,0,34,34,689,,,,,,,,,,,1.0755936943091793,,,,,,,,,,,,,,,,,,,,,,,405.7944479045665,405.7951865034288,405.79519708691225,406.8741925283173,406.8742072810518,492.579610887005,492.579610887005,408.03323310026155,j,1,1.107598055722292,None,408.0337459181428,408.0337853656722,408.0337946663092,408.03405668770324,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
0,-168,0,0,0,-168,180,0,0,0,f,abs,resp,freq_top,,,,,0,35,35,991,,,,,,,,,,,0.908498858112002,,,,,,,,,,,,,,,,,,,,,,,408.03452909592033,408.03526737407094,408.0352779575545,408.94784491412304,408.94785902543435,494.6444834714852,494.6444834714852,410.1813896819375,f,1,1.1859677887555335,None,410.1819089140512,410.18194900300375,410.18195830364084,410.1823187835023,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
270,180,0,12,0,180,0,180,168,180,None,present,inhibit,freq_top,,,,,0,36,36,74,,,,,,,,,,,0.9690006787218194,,,,,,,,,,,,,,,,,,,,,,,410.18279536097054,410.38862390982104,410.38863898326724,411.3622097800368,411.3622242120597,497.0590593656453,497.0590593656453,414.39362797323724,None,1,,,414.3940057715263,414.39404586047885,414.39405516111594,414.394607105815,498.5577861405115,498.5577861405115,498.5577861405115,498.5577861405115,500.0315198587843,500.0315198587843,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-12,0,12,180,180,90,180,0,180,j,present,resp,freq_top,,,,,0,37,37,501,,,,,,,,,,,0.76058758211275,,,,,,,,,,,,,,,,,,,,,,,414.3951189615615,414.395878406679,414.39588899016246,415.159258014423,415.1592734085808,500.8558112624941,500.8558112624941,416.35859119082147,j,1,1.1503181264328077,None,416.3591052915493,416.3591453805019,416.3591543604273,416.3596229201049,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
90,0,-12,180,180,180,180,0,180,12,j,present,resp,freq_top,,,,,0,38,38,566,,,,,,,,,,,1.0298924315886087,,,,,,,,,,,,,,,,,,,,,,,416.3601065532289,416.36699672168584,416.3670082673042,417.39817662615224,417.39819105817514,503.09552010765645,503.09552010765645,418.4657633930776,j,1,1.022718838925698,None,418.46628839800053,418.4663281662415,418.4663371461669,418.4668012158819,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,-168,180,180,0,180,0,180,0,168,f,abs,resp,freq_top,,,,,0,39,39,908,,,,,,,,,,,0.719758192543828,,,,,,,,,,,,,,,,,,,,,,,418.46728516971734,418.67301333583066,418.67302808856516,419.3970849237958,419.3970993558187,505.09383027812754,505.09383027812754,420.53058979508455,f,1,1.0883354743657492,None,420.5311969021823,420.53123699113485,420.53124597106023,420.5317203035471,,,,,,,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
180,180,270,180,168,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,40,40,83,,,,,,,,,,,1.0956435806448341,,,,,,,,,,,,,,,,,,,,,,,420.5321984845734,420.746522363542,420.7465537932809,421.8449615883692,421.8449760203921,507.5417284303796,507.5417284303796,424.87566523607904,None,1,,,424.8760632392002,424.8761033281528,424.87611262878977,424.87666393206564,509.03210836460806,509.03210836460806,509.03210836460806,509.03210836460806,510.5224748289484,510.5224748289484,,,,,ds,001,1,29,m,2024-02-06_13h32.24.549,eye_track_exp,2023.1.3,120.15807504518719,
