ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.stopped,int14_3.stopped,per15_3.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,0,180,0,180,180,-168,180,-168,0,f,abs,resp,freq_bottom,,,,,0,89,89,866,,,,,,,,,,,1.0996295811648937,,,,,,,,,,,,,,,,,,,,,,644.5638914118283,644.5646858170603,644.5646960798651,645.6624755937673,645.662489705124,769.4240267012523,769.4240267012523,,,,,646.7794770202972,f,1,1.0783883735558675,None,646.7800074790189,,646.7807396659971,646.7807496080891,646.7813737149045,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,180,-168,180,90,180,-168,f,present,resp,freq_bottom,,,,,0,90,90,514,,,,,,,,,,,1.0906480289468918,,,,,,,,,,,,,,,,,,,,,,646.7818749887751,647.4948455063027,647.4948596176591,648.5850523531328,648.585065823064,772.3465213581795,772.3465213581795,773.836943595625,773.836943595625,773.836943595625,773.836943595625,650.2922821142404,f,1,1.6591922462251887,None,650.29279172664,,650.2928298914451,650.2928391921121,650.2934706753183,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,168,180,180,180,270,180,180,180,12,None,present,inhibit,freq_bottom,,,,,0,91,91,15,,,,,,,,,,,1.0830375700149162,,,,,,,,,,,,,,,,,,,,,,650.2939604035334,651.0001789576581,651.0001927483022,652.0820283535638,652.082041823495,775.8518442260178,775.8518442260178,777.3339058054122,777.3339058054122,777.3339058054122,777.3339058054122,655.1221209625485,None,1,,,655.1225103077045,,655.1225484725098,655.122557452464,655.1230016394829,,778.8242956508799,778.8242956508799,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,168,180,0,180,168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,92,92,857,,,,,,,,,,,0.887036157741236,,,,,,,,,,,,,,,,,,,,,,655.1234855948705,655.1242193854118,655.1242290067914,656.0119006842724,656.0119154370543,779.7734752037808,779.7734752037808,781.2638705013636,781.2638705013636,781.2638705013636,781.2638705013636,658.1196030475398,f,1,2.0723990648326662,None,658.1201354305374,,658.1201739160554,658.1201828960095,658.1206421565232,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,93,93,70,,,,,,,,,,,0.7854319791158184,,,,,,,,,,,,,,,,,,,,,,658.1211273947613,658.3441743830131,658.3441875322317,659.1343285688263,659.1343420387575,782.8957966117349,782.8957966117349,784.3861842122143,784.3861842122143,784.3861842122143,784.3861842122143,662.1657555220304,None,1,,,662.1661410186346,,662.1661782213021,662.1661868805436,662.1665268359516,,785.8765718126937,785.8765718126937,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,0,168,0,0,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,94,94,946,,,,,,,,,,,1.099671306487814,,,,,,,,,,,,,,,,,,,,,,662.1670002078217,664.5717341189511,664.5717479095949,665.6700222831148,665.6700363944715,789.4318562591565,789.4318562591565,,,,,667.0871613595136,f,1,1.3732355475643772,None,667.0876857246951,,667.0877245309257,667.0877335108798,667.0881770564736,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,90,0,180,0,180,-12,180,180,-12,j,present,resp,freq_bottom,,,,,0,95,95,603,,,,,,,,,,,0.9559590681189895,,,,,,,,,,,,,,,,,,,,,,667.0886869895858,667.6684334726508,667.6684479047201,668.6260185833737,668.6260323740175,792.3876585282625,792.3876585282625,793.8780445251786,793.8780445251786,793.8780445251786,793.8780445251786,671.2166593544182,j,1,2.5458360396659145,None,671.2171894924272,,671.2172359957615,671.2172449757156,671.2178046192885,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,96,96,828,,,,,,,,,,,0.7617190128065354,,,,,,,,,,,,,,,,,,,,,,671.2183023653199,671.4405709839721,671.4405841331907,672.2064542779219,672.2064680685658,795.9679139823019,795.9679139823019,,,,,673.3401446285764,f,1,1.093197280130994,None,673.3406645037805,,673.3407033100111,673.3407122899653,673.3411709090535,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,-12,180,180,12,0,270,180,j,present,resp,freq_bottom,,,,,0,97,97,541,,,,,,,,,,,0.7346292736584,,,,,,,,,,,,,,,,,,,,,,673.3416705793609,673.539058310691,673.5390714599096,674.2798718175684,674.2798856082122,798.041136207945,798.041136207945,799.5315234877115,799.5315234877115,799.5315234877115,799.5315234877115,677.3110130158022,None,0,,,677.311411661625,801.0552328117263,677.8173070015421,677.8173185471974,677.8181803020857,,801.0219056360758,801.0219056360758,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,-168,0,180,0,180,0,-168,0,90,f,present,resp,freq_bottom,,,,,0,98,98,606,,,,,,,,,,,0.8408430904102971,,,,,,,,,,,,,,,,,,,,,,677.8187171750603,677.8195856649143,677.8195959277191,678.6589256254538,678.6589394160976,802.4207111738853,802.4207111738853,,,,,679.8926161043933,f,1,1.183945810625687,None,679.8931529773679,,679.8939008792659,679.8939111420705,679.8942879794333,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,99,99,311,,,,,,,,,,,0.7845239779529264,,,,,,,,,,,,,,,,,,,,,,679.8947975918329,680.5580826643268,680.5580967756832,681.3485691084445,681.348583219801,805.110067619055,805.110067619055,806.6004507295571,806.6004507295571,806.6004507295571,806.6004507295571,683.5391821057735,f,0,2.1428827251644407,None,683.5397308451163,807.2831953627516,684.0452945681541,684.045306434522,684.0457993698637,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,-12,0,-12,0,180,90,0,j,present,resp,freq_bottom,,,,,0,100,100,713,,,,,,,,,,,0.7581218440180081,,,,,,,,,,,,,,,,,,,,,,684.0463227729072,684.4873305675073,684.487344678864,685.2451675018024,685.2451812924462,809.015043988947,809.015043988947,,,,,686.6033246356062,j,1,1.3091068083753044,None,686.603824947339,,686.6045638692826,686.6045738113748,686.60513858635,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,180,0,168,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,101,101,906,,,,,,,,,,,1.0447537765455008,,,,,,,,,,,,,,,,,,,,,,686.605615806772,686.8357931993523,686.8358063485709,687.8845703861637,687.8845841768075,811.6461285493268,811.6461285493268,813.136506207714,813.136506207714,813.136506207714,813.136506207714,689.5424216242427,f,1,1.6218410889656525,None,689.542934123056,,689.5429735707121,689.5429825506662,689.5434421318923,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,-168,180,180,180,168,0,180,180,0,f,abs,resp,freq_bottom,,,,,0,102,102,771,,,,,,,,,,,0.9598236912540901,,,,,,,,,,,,,,,,,,,,,,689.5439376329355,689.6502837024095,689.6502968516281,690.6154565536988,690.6154706650555,814.3771163827718,814.3771163827718,815.86750141755,815.86750141755,815.86750141755,815.86750141755,692.506962992326,f,1,1.8510672478286097,None,692.5074633040588,,692.507529691577,692.5075386715312,692.5080838830347,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,-12,0,270,0,-12,0,0,j,present,resp,freq_bottom,,,,,0,103,103,714,,,,,,,,,,,1.0723917589080212,,,,,,,,,,,,,,,,,,,,,,692.5085893261698,693.1301689257666,693.1301827164104,694.2044132626227,694.2044270532665,817.9657039514365,817.9657039514365,819.456070384881,819.456070384881,819.456070384881,819.456070384881,695.8953620460954,j,1,1.654756148861793,None,695.8958562642877,,695.8958937876678,695.8959027676219,695.8963851194462,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,-12,0,0,270,180,180,-12,j,present,resp,freq_bottom,,,,,0,104,104,702,,,,,,,,,,,0.8538249301480335,,,,,,,,,,,,,,,,,,,,,,695.8968575291785,695.9696900889528,695.9697019553209,696.8264129957897,696.8264267864336,820.5884554350531,820.5884554350531,822.0788298863139,822.0788298863139,822.0788298863139,822.0788298863139,698.5683525247782,f,0,1.7037469302975978,None,698.5688765692469,822.311988623681,699.0740817355429,699.0740936019108,699.074769984888,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,-168,180,180,90,180,12,0,180,None,present,inhibit,freq_bottom,,,,,0,105,105,60,,,,,,,,,,,0.7397624141679321,,,,,,,,,,,,,,,,,,,,,,699.0752869736784,699.0760509112088,699.0760611740136,699.8155235185,699.8155373091438,823.5775579399473,823.5775579399473,825.0679333533459,825.0679333533459,825.0679333533459,825.0679333533459,702.8471566899375,None,1,,,702.8475235852081,,702.8482612243013,702.848273411382,702.8488766718751,,826.558317425986,826.558317425986,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,106,106,117,,,,,,,,,,,0.724166828085232,,,,,,,,,,,,,,,,,,,,,,702.8493680036536,703.1047534104582,703.1047662389642,703.8291534853768,703.8291675967334,827.5907693768169,827.5907693768169,829.0811694850894,829.0811694850894,829.0811694850894,829.0811694850894,706.8604056501872,None,1,,,706.8607946746306,,706.8608331601486,706.8608421401027,706.8613950487097,,830.5715404085109,830.5715404085109,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,-168,0,0,0,-168,180,270,0,f,present,resp,freq_bottom,,,,,0,107,107,681,,,,,,,,,,,0.8555561948972403,,,,,,,,,,,,,,,,,,,,,,706.8619248660063,707.0517720015291,707.0517851507477,707.9087290286,707.9087421778186,831.6706021315846,831.6706021315846,833.160991335627,833.160991335627,833.160991335627,833.160991335627,709.9670596038045,f,1,2.0125306724754637,None,709.9675980803424,,709.9676352830097,709.9676439422512,709.9681189176845,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,0,180,12,0,180,180,90,0,0,j,present,resp,freq_bottom,,,,,0,108,108,620,,,,,,,,,,,0.7046915215446592,,,,,,,,,,,,,,,,,,,,,,709.968624040107,710.1902281421501,710.1902419327939,710.8981471147406,710.8981609053847,834.6597001465015,834.6597001465015,836.1500941612338,836.1500941612338,836.1500941612338,836.1500941612338,712.6727768840585,j,1,1.7276749803392022,None,712.6732941935616,,712.6733329997921,712.6733423004589,712.6737977124208,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,180,0,0,180,0,180,-168,180,90,f,present,resp,freq_bottom,,,,,0,109,109,528,,,,,,,,,,,0.8928252414254002,,,,,,,,,,,,,,,,,,,,,,712.6742874406361,712.8966830614972,712.8966962107158,713.7956393342517,713.7956531248958,837.565538271282,837.565538271282,,,,,715.2871410904743,f,1,1.4455046152141904,None,715.2876346672413,,715.2876715491959,715.2876802084375,715.288149731756,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,0,-168,0,0,0,0,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,110,110,364,,,,,,,,,,,1.0544002897160507,,,,,,,,,,,,,,,,,,,,,,715.2886455535115,716.168822817807,716.1688369291635,717.2261126804649,717.226126471109,840.9876028525465,840.9876028525465,842.4779914151637,842.4779914151637,842.4779914151637,842.4779914151637,719.7004393121867,f,0,2.438865221951005,None,719.7009534145634,843.4438307073382,720.205925743476,720.2059382512693,720.206488914888,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,0,180,180,180,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,111,111,764,,,,,,,,,,,1.012844866640255,,,,,,,,,,,,,,,,,,,,,,720.2070235428741,720.5900124949649,720.5900262856087,721.6053797622621,721.6053932321934,845.3671845534526,845.3671845534526,,,,,722.938598280467,f,1,1.291521171683712,None,722.9391066100159,,722.9398387969941,722.9398487390861,722.940412872636,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,0,-12,0,270,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,112,112,332,,,,,,,,,,,1.004427376726299,,,,,,,,,,,,,,,,,,,,,,722.9409228057482,723.1547380803936,723.1547515503248,724.1612873534023,724.1613008233335,847.92331215347,847.92331215347,849.4137048853516,849.4137048853516,849.4137048853516,849.4137048853516,727.1930093622436,None,1,,,727.1934019145262,,727.1934590013777,727.1934683020445,727.194024738491,,850.9040889579918,850.9040889579918,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,0,12,0,0,0,270,180,180,180,None,present,inhibit,freq_bottom,,,,,0,113,113,235,,,,,,,,,,,1.0514251087233175,,,,,,,,,,,,,,,,,,,,,,727.1945503865229,727.1952655757304,727.1952755178227,728.2500753674726,728.2500891581165,852.0114763814378,852.0114763814378,853.5018594919399,853.5018594919399,853.5018594919399,853.5018594919399,730.2241431840864,j,0,1.9263292059205241,None,730.2246479857963,853.9681352740298,730.7302206887882,730.7302331965814,730.7307197176701,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,180,0,12,180,90,180,180,0,180,None,present,inhibit,freq_bottom,,,,,0,114,114,93,,,,,,,,,,,0.7388565316104438,,,,,,,,,,,,,,,,,,,,,,730.7312418378631,730.9899347542187,730.9899482241499,731.730364368055,731.7303781586988,855.491825675998,855.491825675998,856.9822046172359,856.9822046172359,856.9822046172359,856.9822046172359,734.6534635683258,j,0,2.877832321964547,None,734.6539786328403,858.3893381004062,735.1519007355864,735.151910356966,735.1523555061231,858.8889093075942,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,0,12,0,0,0,-168,180,None,abs,inhibit,freq_bottom,,,,,0,115,115,339,,,,,,,,,,,1.0736509227305064,,,,,,,,,,,,,,,,,,,,,,735.1528827577183,735.1536665794329,735.1536768422375,736.22605880074,736.2260722706712,859.9879604471504,859.9879604471504,861.4783557447332,861.4783557447332,861.4783557447332,861.4783557447332,739.2576259053717,None,1,,,739.2580409075399,,739.258771170242,739.258783998748,739.259442101104,,862.9687321202699,862.9687321202699,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,0,0,0,0,12,0,90,0,j,present,resp,freq_bottom,,,,,0,116,116,658,,,,,,,,,,,0.7066920668629877,,,,,,,,,,,,,,,,,,,,,,739.2599728805383,739.260677165516,739.260687107608,739.9727092778321,739.972723068476,863.7347584520611,863.7347584520611,865.2251335447471,865.2251335447471,865.2251335447471,865.2251335447471,742.9295586737378,j,1,2.9071422509717877,None,742.9301468607364,,742.9301853462541,742.9301943262083,742.9306737916188,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,12,0,0,0,270,0,0,12,j,present,resp,freq_bottom,,,,,0,117,117,654,,,,,,,,,,,0.8514135835303064,,,,,,,,,,,,,,,,,,,,,,742.9311494084775,742.9321570876211,742.9321670297134,743.7867687430887,743.7867825337325,867.5481344786623,867.5481344786623,869.0468548351922,869.0468548351922,869.0468548351922,869.0468548351922,746.2352638951961,j,1,2.4049511421525267,None,746.2357728661705,,746.2358248216196,746.2358341222864,746.2363014006162,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,0,12,180,180,180,168,None,abs,inhibit,freq_bottom,,,,,0,118,118,414,,,,,,,,,,,1.041776897850417,,,,,,,,,,,,,,,,,,,,,,746.2368023537742,746.4677359867815,746.4677491360001,747.5166821891589,747.5166963005154,871.2782676128974,871.2782676128974,872.768652968388,872.768652968388,872.768652968388,872.768652968388,750.5476627103553,None,1,,,750.5480623183162,,750.5480998416963,750.5481088216504,750.5487441534083,,874.2590412102926,874.2590412102926,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,0,-168,0,270,0,-168,0,0,f,present,resp,freq_bottom,,,,,0,119,119,700,,,,,,,,,,,0.922322741814873,,,,,,,,,,,,,,,,,,,,,,750.5492605007735,750.7890608763921,750.7890740256107,751.7130907847711,751.7131048961276,875.4746707563944,875.4746707563944,876.9733795672688,876.9733795672688,876.9733795672688,876.9733795672688,753.7286610631752,f,1,1.9661739040271868,None,753.7291552813676,,753.7291928047475,753.729201463989,753.7300176776812,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,0,180,180,180,-168,180,180,180,f,abs,resp,freq_bottom,,,,,0,120,120,789,,,,,,,,,,,0.7468438854360868,,,,,,,,,,,,,,,,,,,,,,753.7305224793911,754.344506320605,754.3445201112488,755.0934588730927,755.0934729844494,878.8634296497561,878.8634296497561,,,,,756.3515603953233,f,1,1.2010497369179802,None,756.3520706491481,,756.3521078518154,756.3521168317695,756.3525655087658,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,168,180,180,180,180,180,168,f,abs,resp,freq_bottom,,,,,0,121,121,822,,,,,,,,,,,0.908639548400157,,,,,,,,,,,,,,,,,,,,,,756.3530520298546,756.5425572856934,756.5425707556246,757.4581078723409,757.4581213422723,881.2197314608846,881.2197314608846,882.7101306070193,882.7101306070193,882.7101306070193,882.7101306070193,759.6828992166913,f,1,2.189041934620832,None,759.6834258268614,,759.6834659159424,759.6834748958966,759.683933514985,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,180,90,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,122,122,126,,,,,,,,,,,1.0739595346553839,,,,,,,,,,,,,,,,,,,,,,759.6844238846256,760.2558850771122,760.2558988677561,761.3295842024645,761.329597672396,885.091409198552,885.091409198552,886.5818016097209,886.5818016097209,886.5818016097209,886.5818016097209,763.9035325215455,j,0,2.525170599404305,None,763.9040341161287,887.6475714355355,764.4096683959492,764.40968058303,764.4102055896367,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,0,180,-12,0,90,0,180,0,180,j,present,resp,freq_bottom,,,,,0,123,123,709,,,,,,,,,,,0.7763507975129518,,,,,,,,,,,,,,,,,,,,,,764.410753687554,764.4115718255221,764.4115824090395,765.1926543333411,765.1926687654102,888.9547525766055,888.9547525766055,,,,,766.6096708975078,j,1,1.3815513058444822,None,766.610193659126,,766.6109659351853,766.6109758772773,766.6114454005958,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,0,180,-168,270,0,-168,0,180,f,present,resp,freq_bottom,,,,,0,124,124,719,,,,,,,,,,,0.819898412132035,,,,,,,,,,,,,,,,,,,,,,766.6119851599842,766.8585740602477,766.8585872094664,767.6825550920189,767.682569524088,891.4442902885645,891.4442902885645,892.9430064758297,892.9430064758297,892.9430064758297,892.9430064758297,770.065430191119,f,1,2.347303364178174,None,770.0659404449439,,770.0659786097492,770.065987910416,782.3869080606635,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,180,180,12,180,90,180,168,None,present,inhibit,freq_bottom,,,,,0,125,125,43,,,,,,,,,,,1.07541364475107,,,,,,,,,,,,,,,,,,,,,,782.3874648178223,783.3528631301042,783.3528775621733,784.4350675549124,784.4350810248436,908.1965830632934,908.1965830632934,909.6869687394966,909.6869687394966,909.6869687394966,909.6869687394966,787.4658777776922,None,1,,,787.4662549357677,,787.4662943834235,787.4663033633776,787.4667632653166,,911.1773694891946,911.1773694891946,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,180,0,168,180,180,0,180,90,f,present,resp,freq_bottom,,,,,0,126,126,554,,,,,,,,,,,0.7579999397239188,,,,,,,,,,,,,,,,,,,,,,787.4672568420835,787.6743499796028,787.6743628081085,788.4316654351301,788.4316789050613,912.1931475893954,912.1931475893954,913.6835306998977,913.6835306998977,913.6835306998977,913.6835306998977,790.6555549355112,f,1,2.1896426294125604,None,790.6560812249684,,790.6561177862104,790.6561267661646,790.6565757638734,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,12,0,168,0,0,0,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,127,127,370,,,,,,,,,,,1.0115287968622468,,,,,,,,,,,,,,,,,,,,,,790.6570648506633,790.8386587668726,790.8386722368039,791.8535199496096,791.8535334195408,915.6152073599704,915.6152073599704,917.1055949604498,917.1055949604498,917.1055949604498,917.1055949604498,794.8848971923533,None,1,,,794.8852695397388,,794.8853067424061,794.8853272680158,794.8861659315933,,918.5959681288597,918.5959681288597,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,0,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,128,128,325,,,,,,,,,,,1.0516654172861066,,,,,,,,,,,,,,,,,,,,,,794.8866963903149,795.1509135820525,795.1509273726963,796.2081928611931,796.2082069725495,919.9698039419433,919.9698039419433,921.4602069366298,921.4602069366298,921.4602069366298,921.4602069366298,799.23932475876,None,1,,,799.2396945404444,,799.2397352709509,799.239744250905,799.2403006873512,,922.9505759357754,922.9505759357754,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
