ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
-12,0,0,-168,0,0,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,284,284,407,,,,,,,,,,,1.055417279623577,,,,,,,,,,,,,,,,,,,,,,,1107.6041620429605,1107.6050635858774,1107.6050738489066,1108.6593287081305,1108.6593434612332,1263.32307115999,1263.32307115999,1111.6990097460293,None,1,,,1111.6993785736195,1111.69941545638,1111.69942411581,1111.6999966003714,1264.8051454976703,1264.8051454976703,1264.8051454976703,1264.8051454976703,1266.2955851658153,1266.2955851658153,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,-168,180,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,285,285,768,,,,,,,,,,,0.8859842705775253,,,,,,,,,,,,,,,,,,,,,,,1111.7004770383974,1111.7011973747176,1111.7012073170263,1112.5892565975264,1112.589270388471,1267.2447786842022,1267.2447786842022,1113.339307912669,f,1,0.7027065054971899,None,1113.3398011794816,1113.339839345117,1113.339848004547,1113.340519591482,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,180,180,12,0,168,180,180,180,None,present,inhibit,freq_top,,,,,0,286,286,15,,,,,,,,,,,1.002442058705757,,,,,,,,,,,,,,,,,,,,,,,1113.3409955394309,1113.6895202932174,1113.689534404879,1114.695806398231,1114.6958208306132,1269.3513493316823,1269.3513493316823,1117.7275149872294,None,1,,,1117.727883494099,1118.233871009128,1118.233882875753,1118.2346041742312,1270.8501142403366,1270.8501142403366,1270.8501142403366,1270.8501142403366,1272.3238636582282,1272.3238636582282,1272.365486332852,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,168,0,0,180,180,0,168,f,abs,resp,freq_top,,,,,0,287,287,905,,,,,,,,,,,0.7998837538688366,,,,,,,,,,,,,,,,,,,,,,,1118.2351259850911,1118.2360086055523,1118.236018868578,1119.0342660074384,1119.0342801191036,1273.6893897603186,1273.6893897603186,1120.4006455445015,f,1,1.329833357809548,None,1120.4011471500235,1120.4018755043326,1120.4018864087993,1120.4027382401728,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,288,288,758,,,,,,,,,,,1.0410953560185967,,,,,,,,,,,,,,,,,,,,,,,1120.4032276583494,1120.6831985883218,1120.6832133414246,1121.7234630152525,1121.7234771269177,1276.3787917079826,1276.3787917079826,1122.8735264535972,f,1,1.1037718720072007,None,1122.8740190789722,1122.8740566031702,1122.8740652626002,1122.8745380033542,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,-168,0,0,180,180,180,12,None,present,inhibit,freq_top,,,,,0,289,289,156,,,,,,,,,,,0.7714034759258486,,,,,,,,,,,,,,,,,,,,,,,1122.8750139513068,1123.1805391810376,1123.1805529719823,1123.9551399812954,1123.9551540929606,1278.610275921521,1278.610275921521,1126.9865737135624,None,1,,,1126.9869489555458,1126.9869864797438,1126.9869951391738,1126.9874736528836,1280.1090126068448,1280.1090126068448,1280.1090126068448,1280.1090126068448,1281.5827799850413,1281.5827799850413,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,0,12,0,0,180,180,0,168,0,None,present,inhibit,freq_top,,,,,0,290,290,192,,,,,,,,,,,1.0528007245253397,,,,,,,,,,,,,,,,,,,,,,,1126.9879589017037,1127.0689415738634,1127.0689544026463,1128.126498241818,1128.1265120327625,1282.781790372508,1282.781790372508,1131.1575147178264,None,1,,,1131.157887073332,1131.1579242768094,1131.1579329362394,1131.1583950932472,1284.2722053452417,1284.2722053452417,1284.2722053452417,1284.2722053452417,1285.7626366746736,1285.7626366746736,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,-12,180,-12,0,180,0,180,180,j,present,resp,freq_top,,,,,0,291,291,461,,,,,,,,,,,0.9107019728428454,,,,,,,,,,,,,,,,,,,,,,,1131.1588793799092,1131.3911301133958,1131.391144225061,1132.3062728272234,1132.306286938885,1286.9616252532069,1286.9616252532069,1133.189989506056,j,1,0.8408914504034328,None,1133.1904891872582,1133.1905267114562,1133.1905356916068,1133.191009073802,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,292,292,751,,,,,,,,,,,0.7341195259526205,,,,,,,,,,,,,,,,,,,,,,,1133.1914885496699,1133.613793253855,1133.6138073655202,1134.354308611837,1134.3543220820611,1289.0099022189934,1289.0099022189934,1135.1060821914652,f,1,0.7123656190015026,None,1135.1065799483513,1135.1066181139904,1135.106627094141,1140.2912307552178,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,168,0,0,0,0,0,180,180,None,abs,inhibit,freq_top,,,,,0,293,293,390,,,,,,,,,,,0.8392872260898369,,,,,,,,,,,,,,,,,,,,,,,1140.2917490381624,1141.848684151446,1141.8486989045523,1142.6891370332414,1142.6891511449066,1297.3446212749986,1297.3446212749986,1145.720980645212,None,1,,,1145.7213597358314,1145.7213979014668,1145.7214065609005,1145.7218728872613,1298.8350051379275,1298.8350051379275,1298.8350051379275,1298.8350051379275,1300.325432939444,1300.325432939444,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,0,180,180,0,168,180,0,180,f,abs,resp,freq_top,,,,,0,294,294,856,,,,,,,,,,,0.7319065926526214,,,,,,,,,,,,,,,,,,,,,,,1145.7223530045667,1145.7231435784888,1145.723153841518,1146.4530267595655,1146.4530405505102,1301.108123571994,1301.108123571994,1147.5860609469964,f,1,1.0944671537072281,None,1147.5865612696398,1147.5865997559995,1147.5866087361464,1147.5871760891969,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-12,180,180,270,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,295,295,545,,,,,,,,,,,1.045377414522596,,,,,,,,,,,,,,,,,,,,,,,1147.5876520371494,1147.588400917517,1147.5884108598257,1148.6344219413295,1148.6344360529947,1303.2896091966977,1303.2896091966977,1149.701956838835,j,1,1.0249530952823989,None,1149.702457482199,1149.702495968555,1149.7025049487056,1149.7029728786656,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,168,0,168,0,180,180,180,180,f,present,resp,freq_top,,,,,0,296,296,423,,,,,,,,,,,1.0558211785663314,,,,,,,,,,,,,,,,,,,,,,,1149.7034507509343,1149.7176239934233,1149.71763489789,1150.774263723917,1150.7742781562993,1305.4378503060288,1305.4378503060288,1151.6581272923468,f,1,0.8286274519487051,None,1151.6586234456336,1151.658660649111,1151.6586696292616,1151.6591468600927,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,297,297,44,,,,,,,,,,,0.8570055081739023,,,,,,,,,,,,,,,,,,,,,,,1151.6596234494828,1151.6605981164794,1151.660608058788,1152.5227492857593,1152.5227633974246,1307.178024739027,1307.178024739027,1155.5542532556246,None,1,,,1155.5546426092733,1155.5546807749124,1155.554689755063,1155.5550547340172,1308.6684663314918,1308.6684663314918,1308.6684663314918,1308.6684663314918,1310.1588562880934,1310.1588562880934,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,90,0,0,12,0,180,12,0,j,present,resp,freq_top,,,,,0,298,298,620,,,,,,,,,,,0.8902082944275908,,,,,,,,,,,,,,,,,,,,,,,1155.5560720567264,1155.5568847603026,1155.5568953440488,1156.444519991739,1156.4445504601063,1311.108078350524,1311.108078350524,1157.4536996293791,j,1,0.9500041217761463,None,1157.45420059346,1157.4542384383785,1157.4542474185291,1157.4547236871986,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,0,-168,0,0,0,270,0,0,f,present,resp,freq_top,,,,,0,299,299,629,,,,,,,,,,,1.0552234722951226,,,,,,,,,,,,,,,,,,,,,,,1157.4552005973092,1157.702579355664,1157.7025928258881,1158.7587017653714,1158.7587158770366,1313.4144714476097,1313.4144714476097,1159.6017691536981,f,1,0.803347688208305,None,1159.6023422797007,1159.6023801246192,1159.6023891047698,1159.6028458095425,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,300,300,823,,,,,,,,,,,0.7775758025928173,,,,,,,,,,,,,,,,,,,,,,,1159.6033275304471,1159.8166798589373,1159.816693649882,1160.5990709393373,1160.599084730282,1315.2546087412775,1315.2546087412775,1161.4660518257297,f,1,0.8189048359563458,None,1161.4665351502335,1161.4665742780307,1161.4665832581777,1161.4669546515252,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,90,0,12,180,12,0,180,0,180,j,present,resp,freq_top,,,,,0,301,301,515,,,,,,,,,,,0.93013050327223,,,,,,,,,,,,,,,,,,,,,,,1161.4674440697017,1161.7489105153727,1161.748924627038,1162.6805978727316,1162.6806123051174,1317.3361841033366,1317.3361841033366,1163.3142818381602,j,1,0.5940242398792179,None,1163.3147789536088,1163.3148167985273,1163.3148260993948,1163.3152847284873,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,-168,0,0,0,0,-168,180,180,f,abs,resp,freq_top,,,,,0,302,302,814,,,,,,,,,,,0.847141790133892,,,,,,,,,,,,,,,,,,,,,,,1163.3157680529876,1163.514093383299,1163.5141071742437,1164.362652454085,1164.3626665657466,1319.0181370165628,1319.0181370165628,1165.130181065484,f,1,0.7197630175796803,None,1165.1306845953222,1165.1307237231194,1165.1307323825495,1165.1312099341012,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,-168,0,-12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,303,303,281,,,,,,,,,,,0.8097884351249278,,,,,,,,,,,,,,,,,,,,,,,1165.13168588205,1165.4788847808268,1165.478898892492,1166.2945697674295,1166.294583879091,1320.9498542008478,1320.9498542008478,1169.3256154289265,None,1,,,1169.3259903501894,1169.3260285158249,1169.326037175255,1169.3270730997065,1322.4402682114232,1322.4402682114232,1322.4402682114232,1322.4402682114232,1323.9306799769583,1323.9306799769583,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,180,-12,180,-12,180,0,180,180,j,present,resp,freq_top,,,,,0,304,304,463,,,,,,,,,,,0.9347704114283262,,,,,,,,,,,,,,,,,,,,,,,1169.3275535377325,1169.3284101799,1169.3284204429292,1170.2661257836808,1170.2661398953423,1324.9215259968914,1324.9215259968914,1171.0830782543126,j,1,0.7679966862160654,None,1171.083576652636,1171.0836148182752,1171.0836234777053,1171.0840853139925,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,305,305,16,,,,,,,,,,,0.8497953444610384,,,,,,,,,,,,,,,,,,,,,,,1171.08456254482,1171.4735678905781,1171.4735823229603,1172.322941909977,1172.322957304521,1326.9864656310383,1326.9864656310383,1175.3626335316258,None,1,,,1175.3630193573554,1175.3630568815533,1175.3630655409834,1175.363911278684,1328.4768748308197,1328.4768748308197,1328.4768748308197,1328.4768748308197,1329.9589543000147,1329.9589543000147,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,-168,0,180,0,180,-168,180,180,f,abs,resp,freq_top,,,,,0,306,306,812,,,,,,,,,,,0.874401171736159,,,,,,,,,,,,,,,,,,,,,,,1175.3643933203093,1175.3651232782177,1175.365133541247,1176.2356644733736,1176.2356782643183,1330.8915101661696,1330.8915101661696,1177.1696321473974,f,1,0.8935898571944563,None,1177.1702055941205,1177.1702427976015,1177.1702514570316,1177.1707344608149,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,307,307,794,,,,,,,,,,,1.0157396145050903,,,,,,,,,,,,,,,,,,,,,,,1177.171209125885,1177.4445158223825,1177.4445292926102,1178.459540896245,1178.4595556493477,1333.1146694599192,1333.1146694599192,1179.4095057453742,f,1,0.9102191707133898,None,1179.4100060680175,1179.4100435922155,1179.4100522516455,1179.410639810034,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,-168,0,0,180,180,180,12,None,present,inhibit,freq_top,,,,,0,308,308,157,,,,,,,,,,,0.9970608149831841,,,,,,,,,,,,,,,,,,,,,,,1179.4111154372658,1179.7337555500562,1179.733770303159,1180.7322045498586,1180.7322189822407,1335.3877724994418,1335.3877724994418,1183.7633634253907,None,1,,,1183.7637306493816,1183.7637691357377,1183.7637781158883,1183.7643531662106,1336.8781666254,1336.8781666254,1336.8781666254,1336.8781666254,1338.3686069349824,1338.3686069349824,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,180,90,180,-12,0,12,0,0,j,present,resp,freq_top,,,,,0,309,309,656,,,,,,,,,,,1.0222203538834418,,,,,,,,,,,,,,,,,,,,,,,1183.7648339249572,1184.0887501812067,1184.0887646135925,1185.1119757356355,1185.1119898473007,1339.7674253396726,1339.7674253396726,1186.3785745807872,j,1,1.2177049596284633,None,1186.3791938904214,1186.3792330182187,1186.3792423190862,1186.3797962019125,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,freq_top,,,,,0,310,310,912,,,,,,,,,,,0.9773325170764194,,,,,,,,,,,,,,,,,,,,,,,1186.38028209217,1186.777802544464,1186.7778166561257,1187.7600067735984,1187.760020564543,1342.4151988397643,1342.4151988397643,1188.6932053619203,f,1,0.8901921532888082,None,1188.6937034395269,1188.693741925883,1188.6937509060335,1188.6942117801627,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,180,168,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,311,311,755,,,,,,,,,,,0.8669446733791133,,,,,,,,,,,,,,,,,,,,,,,1188.6946963875453,1189.625212797484,1189.6252272298698,1190.4991994837692,1190.499213916155,1345.1545727565317,1345.1545727565317,1191.266479216727,f,1,0.7260564991447609,None,1191.2669939717562,1191.2670340617115,1191.267043041862,1191.2675885859753,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,180,270,180,180,180,12,0,180,j,present,resp,freq_top,,,,,0,312,312,522,,,,,,,,,,,0.7061450997283958,,,,,,,,,,,,,,,,,,,,,,,1191.2680847392621,1191.5411101646314,1191.5411245970172,1192.2476792726593,1192.247693063604,1346.9031240659024,1346.9031240659024,1193.2397225390232,j,1,0.9462170642291312,None,1193.2402369733318,1193.240275138971,1193.2402841191179,1193.240895090039,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,0,90,0,12,180,0,0,0,None,present,inhibit,freq_top,,,,,0,313,313,246,,,,,,,,,,,1.0947106089962793,,,,,,,,,,,,,,,,,,,,,,,1193.2413697551128,1193.3302469412993,1193.3302600908028,1194.429381062404,1194.4293951740692,1349.084650101282,1349.084650101282,1197.4605604639946,None,1,,,1197.4609511005183,1197.4609883039957,1197.4609972841463,1197.4615521291307,1350.5750448686777,1350.5750448686777,1350.5750448686777,1350.5750448686777,1352.0654845368226,1352.0654845368226,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,12,0,270,0,0,0,12,0,j,present,resp,freq_top,,,,,0,314,314,624,,,,,,,,,,,0.7937180215405677,,,,,,,,,,,,,,,,,,,,,,,1197.4620338500354,1197.4627881826382,1197.4628151230863,1198.2594493628603,1198.259463153805,1352.9147546430577,1352.9147546430577,1199.1435355107205,j,1,0.838198688274133,None,1199.1440342297683,1199.1440717539663,1199.1440807341169,1199.1446474457262,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,180,-168,180,180,180,-168,0,0,f,present,resp,freq_top,,,,,0,315,315,680,,,,,,,,,,,0.8833320936663897,,,,,,,,,,,,,,,,,,,,,,,1199.1451179414435,1199.4251373000807,1199.425151411746,1200.3072741139476,1200.3072882256129,1354.963042513311,1354.963042513311,1201.0745557712216,f,1,0.725195687620726,None,1201.075073092008,1201.0751109369266,1201.0751199170772,1201.0755907335115,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,180,-12,0,180,0,-12,0,0,j,present,resp,freq_top,,,,,0,316,316,688,,,,,,,,,,,1.0787162243791653,,,,,,,,,,,,,,,,,,,,,,,1201.076066681464,1201.3071836710114,1201.307197782673,1202.3891743650092,1202.389188155954,1357.0446233276052,1357.0446233276052,1203.1898009229044,j,1,0.7558003596095659,None,1203.1903121500145,1203.1903496742125,1203.190358654363,1203.1909260074135,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,270,180,180,0,0,-168,180,0,None,present,inhibit,freq_top,,,,,0,317,317,189,,,,,,,,,,,0.721288953507756,,,,,,,,,,,,,,,,,,,,,,,1203.1913952202522,1203.4557233703272,1203.4557374819924,1204.1796450146721,1204.1796588056168,1358.8348101403826,1358.8348101403826,1207.2105162046828,None,1,,,1207.2108863151516,1207.2109254429488,1207.2109344230958,1207.2114895888008,1360.3252347347043,1360.3252347347043,1360.3252347347043,1360.3252347347043,1361.8156336714565,1361.8156336714565,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,180,180,0,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,318,318,964,,,,,,,,,,,1.0883458193682582,,,,,,,,,,,,,,,,,,,,,,,1207.2119648953121,1207.5197024491463,1207.5197165608079,1208.6089847042385,1208.6089991366243,1363.2644185930149,1363.2644185930149,1209.6760741221588,f,1,1.0321324045034999,None,1209.676599460934,1209.6766382680144,1209.6766472481613,1209.6771187060403,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,168,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,319,319,753,,,,,,,,,,,0.8166755918073824,,,,,,,,,,,,,,,,,,,,,,,1209.6775997855038,1209.9085782241636,1209.9085920151083,1210.7235685320156,1210.7235826436809,1365.3793231404343,1365.3793231404343,1211.507992974959,f,1,0.7409709247294813,None,1211.5085029191905,1211.5085423677083,1211.5085513478589,1211.5090192778189,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,320,320,331,,,,,,,,,,,1.0518872948172027,,,,,,,,,,,,,,,,,,,,,,,1211.5095138275065,1211.7572444153084,1211.7572588476942,1212.8137013356063,1212.813715126551,1367.4692410618627,1367.4692410618627,1215.8455000468275,None,1,,,1215.8458720816125,1215.8459092850899,1215.8459182652405,1215.8462659253346,1368.959680409287,1368.959680409287,1368.959680409287,1368.959680409287,1370.4500934577009,1370.4500934577009,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,168,180,180,180,168,180,180,180,f,present,resp,freq_top,,,,,0,321,321,428,,,,,,,,,,,1.0503608651268521,,,,,,,,,,,,,,,,,,,,,,,1215.8467466840812,1216.1197211150284,1216.1197352266936,1217.1765940087025,1217.1766077996472,1371.8322665128908,1371.8322665128908,1217.9777433396157,f,1,0.7521505700642592,None,1217.9782385307444,1217.9782770171041,1217.9782859972547,1217.9786586734808,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,180,180,180,180,12,0,168,0,None,present,inhibit,freq_top,,,,,0,322,322,196,,,,,,,,,,,1.020414181047487,,,,,,,,,,,,,,,,,,,,,,,1217.9791516195728,1218.2763916987496,1218.2764051689774,1219.3003308543848,1219.3003446453295,1373.9554889242645,1373.9554889242645,1222.3313248800187,None,1,,,1222.331687613936,1222.3317244966966,1222.3317334768471,1222.3321831257854,1375.4459196122625,1375.4459196122625,1375.4459196122625,1375.4459196122625,1376.9363169454118,1376.9363169454118,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,180,180,180,180,168,0,0,12,None,abs,inhibit,freq_top,,,,,0,323,323,357,,,,,,,,,,,1.0155370694920482,,,,,,,,,,,,,,,,,,,,,,,1222.3326837691493,1222.5981796594497,1222.5981934503943,1223.612853224582,1223.6128670155267,1378.268552027781,1378.268552027781,1226.6446282025463,None,1,,,1226.644997350857,1226.6450364786542,1226.6450454588048,1226.6455794570102,1379.7589615482793,1379.7589615482793,1379.7589615482793,1379.7589615482793,1381.2493893497958,1381.2493893497958,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,90,0,0,12,0,0,-168,180,180,None,present,inhibit,freq_top,,,,,0,324,324,63,,,,,,,,,,,0.9294570320663803,,,,,,,,,,,,,,,,,,,,,,,1226.6460730445433,1226.9278537954633,1226.927867907125,1227.8596713649968,1227.8596851559414,1382.5149827388668,1382.5149827388668,1230.8908315234075,None,1,,,1230.8912080482696,1230.8912455724676,1230.8912551940557,1230.8917118988284,1384.0053980323173,1384.0053980323173,1384.0053980323173,1384.0053980323173,1385.4958155708082,1385.4958155708082,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,12,180,180,0,180,0,180,90,None,present,inhibit,freq_top,,,,,0,325,325,1,,,,,,,,,,,0.7434605006670664,,,,,,,,,,,,,,,,,,,,,,,1230.8921932990124,1231.2580673819139,1231.258081493579,1232.006209773739,1232.0062235646838,1386.6615243548076,1386.6615243548076,1235.0375521009082,None,1,,,1235.0379392095165,1235.037976092277,1235.0379850724275,1235.0384465879943,1388.1602876598627,1388.1602876598627,1388.1602876598627,1388.1602876598627,1389.6340412471109,1389.6340412471109,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
