ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
90,0,0,12,0,0,0,12,0,0,j,present,resp,freq_top,0,43,43,34,,,,,,,,,,,,290.7658188976566,290.98063839729366,290.98065122592016,0.934303956533011,291.92092499520004,291.92093814453983,715.118614752213,715.118614752213,292.68811110359457,j,1,0.7319068993056135,None,292.6886200793015,292.68866048947166,292.6886694695095,292.6891258478536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,0,0,0,168,0,180,168,f,abs,resp,freq_top,0,44,44,15,,,,,,,,,,,,292.6896232777981,292.90365285483495,292.9036663248917,0.9985565312923088,293.90309609249744,293.90310956255416,717.100251857988,717.100251857988,294.8860510188024,f,1,0.9420853230330977,None,294.88655774950166,294.88659848038515,294.88660713970967,294.88713150976764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,270,180,12,180,180,180,180,12,180,j,present,resp,freq_top,0,45,45,35,,,,,,,,,,,,294.88761899752717,295.1105561305303,295.1105696005834,1.090372084184247,296.2004447042964,296.2004581743531,719.398324645681,719.398324645681,297.26754611169235,f,0,1.0286769401027414,None,297.2680698403201,297.7734977920336,297.7735083756488,297.7746716112488,720.4474223603575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,freq_top,0,46,46,17,,,,,,,,,,,,297.775230297877,298.0576149597182,298.0576287504882,0.8099628845965938,298.8732939131078,298.8733077038778,722.0710490961137,722.0710490961137,299.7067328153353,f,1,0.7876825548737543,None,299.7072405081817,299.7079845684493,299.7079948313476,299.70857083662486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
90,0,0,12,0,180,180,180,0,12,j,present,resp,freq_top,0,47,47,36,,,,,,,,,,,,299.7090554379429,299.9140645671141,299.9140773957406,0.9665641759997694,300.87988750578734,300.87990065512713,724.0776824575296,724.0776824575296,301.5797416122441,j,1,0.6527164368744707,None,301.58025219153205,301.58029260170224,301.58030158174006,301.58097444313535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,168,0,180,0,180,180,180,168,180,f,abs,resp,freq_top,0,48,48,12,,,,,,,,,,,,301.5815042653594,301.8210089264794,301.82102303796637,0.9933125468900812,302.82016063363335,302.82017378297314,726.0176791285012,726.0176791285012,303.75326063565444,f,1,0.8889231791508792,None,303.75380617294286,303.75384658311305,303.75385524243393,303.7542073881996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,270,0,0,12,0,180,180,180,12,j,present,resp,freq_top,0,49,49,42,,,,,,,,,,,,303.7546948759591,303.97011764170384,303.9701311117569,0.7222601252272992,304.69358507799916,304.6935982273426,727.8911064593085,727.8911064593085,305.99311712182316,j,1,1.2552288589940872,None,305.99361872106965,305.99365784837937,305.99366650770025,305.99401801203203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.9940965873611,306.4971538091231,306.49716984490806,309.0396362828178,space,2.528378834922478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,-12,180,90,180,180,180,-12,j,present,resp,freq_bottom,,,,,0,0,0,547,,,,,,309.03966161935386,309.54144720363183,,,,1.0339055454357768,,,,,,,,,,,,,,,,,,,,,,309.68849083090026,309.6898339879699,309.6898471373097,310.7300347302953,310.73005012464637,733.935984197702,733.935984197702,311.5558749170559,j,1,0.7777791768712632,None,311.55724725924665,311.5572934422962,311.55730306376427,311.557890294087,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,-168,0,0,270,0,0,12,180,None,present,inhibit,freq_bottom,,,,,0,1,1,289,,,,,,,,,,,1.0859148939122776,,,,,,,,,,,,,,,,,,,,,,311.55837714041627,311.78766540507786,311.78768047871563,312.87776276472505,312.87777751764224,736.0758255140208,736.0758255140208,313.81130214716177,j,0,0.8936915791673528,None,313.8118127264461,314.31777210396467,314.31778461187423,314.3191335418196,736.9917171980887,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,-12,180,180,-12,0,90,180,180,j,present,resp,freq_bottom,,,,,0,2,2,480,,,,,,,,,,,1.0157509835445906,,,,,,,,,,,,,,,,,,,,,,314.3196957563232,314.32068323975545,314.3206951062348,315.33411577256993,315.334131166921,738.5320739685703,738.5320739685703,316.8020257682183,j,1,1.4296789198815532,None,316.8025850962804,316.8033413437406,316.8033525687897,316.8039311397879,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,180,0,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,3,3,870,,,,,,,,,,,1.0008772129593,,,,,,,,,,,,,,,,,,,,,,316.8044263247248,317.3418472643134,317.34186233794753,318.34837414813956,318.34838858034345,741.5461796835007,741.5461796835007,319.43167137423734,f,1,1.0393465077504516,None,319.43216848346856,319.4322082522085,319.43221723224633,319.4329901569181,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,0,0,0,90,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,4,4,273,,,,,,,,,,,0.8122131127078661,,,,,,,,,,,,,,,,,,,,,,319.43345743959435,319.6566899516911,319.6567047046119,320.47129995988143,320.4713140713684,743.6693768206642,743.6693768206642,323.50303445095415,None,1,,,323.50343310048265,323.50347351065284,323.5034828114076,323.50396324342364,,745.1597782828721,745.1597782828721,745.1597782828721,745.1597782828721,746.6501964222916,746.6501964222916,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,0,180,12,0,0,90,0,0,j,present,resp,freq_bottom,,,,,0,5,5,567,,,,,,,,,,,1.008295720604067,,,,,,,,,,,,,,,,,,,,,,323.5044481654586,323.50534135849375,323.50535258354284,324.5100337489057,324.5100584440115,747.7159524276103,747.7159524276103,325.6770807308603,j,1,1.1091467371879844,None,325.67759163086157,325.677632682462,325.67764198321674,325.6782410800188,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,168,0,0,180,180,-168,f,abs,resp,freq_bottom,,,,,0,6,6,900,,,,,,,,,,,0.7285509814243283,,,,,,,,,,,,,,,,,,,,,,325.67874107568787,325.9176626757908,325.91767678727774,326.649933114757,326.64994818839114,749.8557998375254,749.8557998375254,328.17503376333843,f,1,1.481567181272112,None,328.175605920027,328.17564600948026,328.175655310235,328.1761870567534,,751.3378716733387,751.3378716733387,751.3378716733387,751.3378716733387,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,12,180,-12,0,270,0,180,j,present,resp,freq_bottom,,,,,0,7,7,493,,,,,,,,,,,1.0281985625027623,,,,,,,,,,,,,,,,,,,,,,328.1766620366034,328.4323410284778,328.4323551399648,329.4644289481803,329.4644440218144,752.6617537308048,752.6617537308048,330.9478170009461,j,1,1.4433449336793274,None,330.94834137100406,330.9483824226045,330.9483917233556,330.94884874313357,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,168,0,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,8,8,955,,,,,,,,,,,0.9783890906598758,,,,,,,,,,,,,,,,,,,,,,330.9493362308931,331.22925972097073,331.22927383246133,332.21197731770735,332.2119920706282,755.4177330728708,755.4177330728708,333.3533410711352,f,1,1.087602985324338,None,333.35385453686104,333.3538959091784,333.3539052099295,333.354673644586,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,0,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,9,9,245,,,,,,,,,,,1.0111805077079148,,,,,,,,,,,,,,,,,,,,,,333.3551851860175,333.6281969335105,333.6282116864313,334.6431974450534,334.6432118772573,757.8490349827007,757.8490349827007,337.6822936427452,None,1,,,337.6826894058322,337.6827294952891,337.6827384753269,337.68318876007106,,759.3394239369991,759.3394239369991,759.3394239369991,759.3394239369991,760.8131510727799,760.8131510727799,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,0,0,12,0,0,0,270,0,j,present,resp,freq_bottom,,,,,0,10,10,582,,,,,,,,,,,0.7432052995137737,,,,,,,,,,,,,,,,,,,,,,337.6836775306947,337.6844305710001,337.68444083390204,338.4316723363845,338.4316880514525,761.6374271294007,761.6374271294007,339.30669715175827,j,1,0.8189301996171707,None,339.30723018113713,339.30727123273755,339.3072805334923,339.30780137567854,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,180,12,270,0,0,0,168,None,present,inhibit,freq_bottom,,,,,0,11,11,150,,,,,,,,,,,0.9893838334140168,,,,,,,,,,,,,,,,,,,,,,339.3082930327437,339.5313959757259,339.53140976649956,340.52138419583935,340.5213989487602,763.7190280905197,763.7190280905197,343.5523675709046,None,1,,,343.55279989557675,343.55284479576585,343.55285409651697,343.55352214718005,,765.2177620655639,765.2177620655639,765.2177620655639,765.2177620655639,766.6914859941899,766.6914859941899,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,180,12,0,180,180,90,0,0,j,present,resp,freq_bottom,,,,,0,12,12,620,,,,,,,,,,,0.7114575960310507,,,,,,,,,,,,,,,,,,,,,,343.55403272646436,343.75242356785384,343.75243800005774,344.46823071128165,344.46824546419884,767.6740153308492,767.6740153308492,345.1860195566005,j,1,0.670384019609628,None,345.1865339844735,345.18657407392675,345.18658465754197,345.1870490537767,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,-12,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,13,13,140,,,,,,,,,,,0.8366728505674029,,,,,,,,,,,,,,,,,,,,,,345.18754455943053,345.4342428721757,345.43425666294934,346.2746743373318,346.27469871171706,769.4724798726893,769.4724798726893,349.30564295947624,None,1,,,349.3060233282158,349.3060640590993,349.30607335985405,349.30664327153136,,770.9712055091259,770.9712055091259,770.9712055091259,770.9712055091259,772.4449509256992,772.4449509256992,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,14,14,117,,,,,,,,,,,0.8526177957301416,,,,,,,,,,,,,,,,,,,,,,349.30713172143805,349.48906151229676,349.4890762652176,350.3466304172507,350.3466451701679,773.5523361407722,773.5523361407722,353.3863702912131,None,1,,,353.3867420006318,353.38678241080197,353.3867913908398,353.3874065234195,,775.0344233709329,775.0344233709329,775.0344233709329,775.0344233709329,776.5248241917106,776.5248241917106,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,0,-168,0,0,270,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,15,15,294,,,,,,,,,,,1.069444061609405,,,,,,,,,,,,,,,,,,,,,,353.3879065190922,353.62734767851725,353.6273678836005,354.7013730156941,354.701387447898,777.9069857316827,777.9069857316827,357.74110775820736,None,1,,,357.7415224435208,357.7415634951212,357.74157247515905,357.74213533109287,,779.397368913098,779.397368913098,779.397368913098,779.397368913098,780.8711342140414,780.8711342140414,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-12,180,180,180,90,180,180,0,168,None,present,inhibit,freq_bottom,,,,,0,16,16,29,,,,,,,,,,,1.0010016005812754,,,,,,,,,,,,,,,,,,,,,,357.7426475139582,357.96514558725903,357.9651609816101,358.97257913417707,358.9725942078112,782.1700289959008,782.1700289959008,362.00378957590874,None,1,,,362.0041712275124,362.00422959775824,362.00423889850936,362.00496788514283,,783.6604041594255,783.6604041594255,783.6604041594255,783.6604041594255,785.1508325617469,785.1508325617469,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,-168,180,180,-168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,17,17,815,,,,,,,,,,,0.8025472258235391,,,,,,,,,,,,,,,,,,,,,,362.0054826337291,362.21184037213243,362.2118541629061,363.01935615054026,363.01937026203086,786.2249137034414,786.2249137034414,363.81099522230215,f,1,0.7432105217558274,None,363.8115061223034,363.8115474946171,363.81155679537187,363.8119323533756,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,12,0,12,180,180,0,270,180,j,present,resp,freq_bottom,,,,,0,18,18,579,,,,,,,,,,,1.0580791534821385,,,,,,,,,,,,,,,,,,,,,,363.8124272175992,364.1190037802771,364.1190178917641,365.17541445279494,365.17542952642907,788.3814312704817,788.3814312704817,365.8849201754856,j,1,0.6668686555676686,None,365.8855600031711,365.88560586550375,365.8856151662585,365.88613729130884,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,0,180,180,90,180,180,-12,0,j,present,resp,freq_bottom,,,,,0,19,19,459,,,,,,,,,,,0.7317441513094757,,,,,,,,,,,,,,,,,,,,,,365.88664338057424,366.3418251349358,366.341839887853,367.07412123115137,367.07413566335526,790.2798150881972,790.2798150881972,368.14110974664436,j,1,1.0237045649446372,None,368.1416408517325,368.14168254476317,368.141691524801,368.14215111030353,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,-168,180,90,180,0,-168,180,f,present,resp,freq_bottom,,,,,0,20,20,540,,,,,,,,,,,0.972616161705363,,,,,,,,,,,,,,,,,,,,,,368.14263410804415,368.3978823788275,368.3978974524616,369.37168440170717,369.371699154628,792.5695364408348,792.5695364408348,370.3394374070522,f,1,0.9271319566905731,None,370.339976530031,370.34001854377857,370.3400281652466,370.3405002586587,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,180,-168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,21,21,878,,,,,,,,,,,0.9709630402145153,,,,,,,,,,,,,,,,,,,,,,370.34100346148625,370.59593871381,370.59595250458005,371.5698815308533,371.5698959630572,794.776001618975,794.776001618975,372.5116091040909,f,1,0.8954474972524622,None,372.51214020917905,372.51218222292664,372.5121908822475,372.51296733479467,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,-168,180,180,0,12,0,None,abs,inhibit,freq_bottom,,,,,0,22,22,381,,,,,,,,,,,0.9113076194404806,,,,,,,,,,,,,,,,,,,,,,372.5134525775429,372.75225968216546,372.75227411436936,373.66806060371164,373.668076318776,796.8658930791826,796.8658930791826,376.6994368554224,None,1,,,376.6998582757624,376.69989804450233,376.69990734525345,376.70063376616235,,798.3562903720849,798.3562903720849,798.3562903720849,798.3562903720849,799.8466940793005,799.8466940793005,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,168,0,0,168,180,0,180,0,f,abs,resp,freq_bottom,,,,,0,23,23,963,,,,,,,,,,,1.0099835144264253,,,,,,,,,,,,,,,,,,,,,,376.70111516032557,376.9076188243416,376.9076329358286,377.9229971388959,377.92301221253,801.1289414748499,801.1289414748499,378.98162203213724,f,1,1.0060555837153515,None,378.9821447986178,378.9821864916521,378.982214714626,378.9826197784714,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,0,180,180,168,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,24,24,797,,,,,,,,,,,0.883923029701982,,,,,,,,,,,,,,,,,,,,,,378.98309283402705,379.1970117641722,379.19702523422893,380.0873853882622,380.0873991790322,803.2854417232447,803.2854417232447,380.98869156681394,f,1,0.8652537240777747,None,380.9891906003395,380.98923229337015,380.98924191484184,380.9896893131481,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,25,25,149,,,,,,,,,,,0.8917006231344912,,,,,,,,,,,,,,,,,,,,,,380.99018449808136,381.2127813517982,381.21279546328515,382.10260045856194,382.1026145700489,805.3087292060009,805.3087292060009,385.1422001797946,None,1,,,385.1425940185909,385.1426350701913,385.14264405022914,385.14320241614405,,806.7991168774352,806.7991168774352,806.7991168774352,806.7991168774352,808.2728853855333,808.2728853855333,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,0,0,-168,180,180,168,180,f,abs,resp,freq_bottom,,,,,0,26,26,956,,,,,,,,,,,0.8777622873724948,,,,,,,,,,,,,,,,,,,,,,385.14369984608857,385.41767438191164,385.4176884933986,386.29962184419855,386.2996365971194,809.5051681720543,809.5051681720543,387.1914309914573,f,1,0.8371118895120162,None,387.1920092417422,387.1920502933426,387.19205927338044,387.1925348946643,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,168,0,0,90,180,180,12,None,present,inhibit,freq_bottom,,,,,0,27,27,206,,,,,,,,,,,0.8096688143409664,,,,,,,,,,,,,,,,,,,,,,387.193013402386,387.4238176898398,387.4238311598965,388.23896874529964,388.23898317750354,811.4368432345218,811.4368432345218,389.3390416439652,j,0,1.0505260132486,None,389.3395939162838,389.8453246235549,389.8453361693173,389.84659818532964,812.5192969785057,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,180,0,180,168,0,-168,f,abs,resp,freq_bottom,,,,,0,28,28,862,,,,,,,,,,,0.9337774137979555,,,,,,,,,,,,,,,,,,,,,,389.8471302525613,390.6295032082817,390.62951764048194,391.56990558452526,391.5699366939443,814.7756934112513,814.7756934112513,392.77045452140374,f,1,1.1510908896962064,None,392.7709670249824,392.7717120473935,392.7717226310124,392.77233551858444,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,168,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,29,29,833,,,,,,,,,,,0.7497427297759497,,,,,,,,,,,,,,,,,,,,,,392.77283294852896,393.0019823433213,393.0019967755252,393.7513725827266,393.7513866942136,816.9488471395562,816.9488471395562,394.5189441913135,f,1,0.7211193083057879,None,394.51945380845063,394.51949486005105,394.5195041608058,394.519882925968,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,30,30,220,,,,,,,,,,,0.8894610305547426,,,,,,,,,,,,,,,,,,,,,,394.5203649615614,394.80019672697017,394.80021147988737,395.69082596141743,395.69084007290803,818.8888694677771,818.8888694677771,398.72225320691723,None,1,,,398.72265474288724,398.72269515305743,398.7227044538122,398.7232685926065,,820.3792667606795,820.3792667606795,820.3792667606795,820.3792667606795,821.8696602049968,821.8696602049968,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,0,0,0,180,0,168,0,0,None,abs,inhibit,freq_bottom,,,,,0,31,31,386,,,,,,,,,,,0.7619546819863134,,,,,,,,,,,,,,,,,,,,,,398.72375928752444,398.9554830666966,398.9554968574703,399.7213263387421,399.72134109165927,822.9271048647133,822.9271048647133,402.7607275369992,None,1,,,402.76112394152005,402.7611662759846,402.76117525601876,402.76175029914884,,824.4091770212399,824.4091770212399,824.4091770212399,824.4091770212399,825.8995829734631,825.8995829734631,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,180,180,0,90,0,0,12,0,j,present,resp,freq_bottom,,,,,0,32,32,593,,,,,,,,,,,0.7684823046506792,,,,,,,,,,,,,,,,,,,,,,402.76224163549705,403.01003551284157,403.0100502657624,403.7841400988509,403.78415485177175,826.9819943829862,826.9819943829862,404.58478678985193,j,1,0.7523752916567901,None,404.5852976898532,404.58533906217053,404.5853483629253,404.5858300778018,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,168,180,-168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,33,33,841,,,,,,,,,,,1.0014476461182205,,,,,,,,,,,,,,,,,,,,,,404.58632013128954,404.81763467731435,404.81764910951824,405.8240897208416,405.8241041530455,829.0219183477238,829.0219183477238,406.7497141621934,f,1,0.8881483301847766,None,406.7503171075841,406.75035815918454,406.75036745993566,406.75082929044584,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,180,180,180,270,180,168,180,f,present,resp,freq_bottom,,,,,0,34,34,465,,,,,,,,,,,0.8875204308866333,,,,,,,,,,,,,,,,,,,,,,406.7513170989223,407.0326834886291,407.0326976001197,407.92237334699166,407.9223880999125,831.1284844550755,831.1284844550755,410.96234958837886,None,0,,,410.96273059854866,411.4611602144578,411.46117143950323,411.46166277585144,834.1342615057547,832.6188583357361,832.6188583357361,832.6188583357361,832.6188583357361,834.092620750238,834.092620750238,834.6338415286336,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,0,-168,180,270,0,12,180,None,present,inhibit,freq_bottom,,,,,0,35,35,318,,,,,,,,,,,0.9796474414515244,,,,,,,,,,,,,,,,,,,,,,411.4622374982646,411.46311914553735,411.46313069129974,412.4436860232454,412.44370013473235,835.6496351699352,835.6496351699352,415.4831375738577,None,1,,,415.483517301167,415.484261361431,415.48427226576314,415.48485115747826,,837.131713740775,837.131713740775,837.131713740775,837.131713740775,838.6221440673871,838.6221440673871,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,168,180,180,180,90,180,168,180,180,f,present,resp,freq_bottom,,,,,0,36,36,428,,,,,,,,,,,0.9086697112946984,,,,,,,,,,,,,,,,,,,,,,415.48534634241514,415.48628251134505,415.486292774247,416.3985921225212,416.39860591329125,839.5962924631531,839.5962924631531,417.4408412755911,f,1,1.00078911232049,None,417.4415840529946,417.44162574602524,417.44163472606306,417.44217224546446,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,270,0,168,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,37,37,182,,,,,,,,,,,0.8019013859540313,,,,,,,,,,,,,,,,,,,,,,417.442659733224,417.67359840052814,417.67361315344897,418.4801228469187,418.4801469005906,841.6861755847531,841.6861755847531,421.5203453979084,None,1,,,421.52073025666687,421.52077066683705,421.52077932615794,421.52121582013206,,843.176581216263,843.176581216263,843.176581216263,843.176581216263,844.6586636356915,844.6586636356915,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,12,0,12,0,270,0,180,j,present,resp,freq_bottom,,,,,0,38,38,619,,,,,,,,,,,1.0184120705720503,,,,,,,,,,,,,,,,,,,,,,421.5217074771972,421.5224152965966,421.5224252387816,422.54363159780405,422.543645709291,845.7410792145165,845.7410792145165,423.94302198152945,f,0,1.3520981292058423,None,423.9435604630744,424.4492972639455,424.4493094511381,424.4503209882423,847.1232372266204,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,0,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,39,39,917,,,,,,,,,,,0.7942948721143577,,,,,,,,,,,,,,,,,,,,,,424.4508674876779,424.45183444530994,424.45184502892516,425.2489240792347,425.2489381907217,848.4471115869128,848.4471115869128,426.16622017705595,f,1,0.8702402107228409,None,426.16673043562696,426.16749053167223,426.1675011152911,426.16806140550034,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,180,180,0,0,-12,0,12,j,present,resp,freq_bottom,,,,,0,40,40,440,,,,,,,,,,,1.011688585745375,,,,,,,,,,,,,,,,,,,,,,426.16856043902226,426.4152007022385,426.4152148137291,427.43097381773987,427.43098857065706,850.6369030800597,850.6369030800597,428.3480810140536,j,1,0.8721234529148205,None,428.3485944797794,428.3486345692327,428.3486435492705,428.3491916522871,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
