ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,fixdur,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,0,180,180,-12,0,-12,180,180,180,j,abs,resp,freq_top,,,,,0,772,772,93,,,,,1.0748394409541884,2164.4124821268415,None,2164.4124821268415,None,j,1,1.0214717219059821,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,773,773,220,,,,,0.8454027735105452,2166.5539339961724,None,2166.5539339961724,None,j,0,0.5602505487404414,2167.130960548806,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,12,0,-12,0,0,0,0,j,abs,resp,freq_top,,,,,0,774,774,140,,,,,0.9215666530506619,2168.7906782789505,None,2168.7906782789505,None,j,1,1.1393293638939213,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,-12,0,0,0,-12,0,0,0,j,abs,resp,freq_top,,,,,0,775,775,121,,,,,0.8661495498184935,2171.060534047061,None,2171.060534047061,None,j,1,0.7097110412505572,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,-168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,776,776,401,,,,,0.8894132759996605,2172.9326327246963,None,2172.9326327246963,None,f,1,0.7414032386986946,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,168,0,0,0,-168,0,0,f,abs,resp,freq_top,,,,,0,777,777,352,,,,,0.9986739372712956,2174.909385320363,None,2174.909385320363,None,f,1,0.8767958172938961,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,90,180,-168,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,778,778,924,,,,,0.9331234757550309,2177.17882031278,None,2177.17882031278,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,0,-168,0,0,-168,180,180,180,180,f,present,resp,freq_top,,,,,0,779,779,802,,,,,1.007834077788214,2181.1926038861675,None,2181.1926038861675,None,f,1,0.9126453631142795,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-168,180,180,12,180,180,0,0,180,None,abs,inhibit,freq_top,,,,,0,780,780,477,,,,,0.8807207378307518,2183.3226694565456,None,2183.3226694565456,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,90,180,12,180,180,180,12,0,180,j,present,resp,freq_top,,,,,0,781,781,535,,,,,1.0061246285829653,2187.5340274421833,None,2187.5340274421833,None,j,1,0.8432656691984448,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,180,180,270,180,12,0,-12,0,j,present,resp,freq_top,,,,,0,782,782,679,,,,,0.7831521478220278,2189.5343217436894,None,2189.5343217436894,None,j,1,1.4510194121830864,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,90,180,12,180,180,180,0,180,j,present,resp,freq_top,,,,,0,783,783,709,,,,,0.700188437363563,2191.995645545074,None,2191.995645545074,None,j,1,1.1327400285954354,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,0,-12,180,180,180,0,12,j,abs,resp,freq_top,,,,,0,784,784,150,,,,,0.9182360090304753,2194.3353980722204,None,2194.3353980722204,None,j,1,0.7289450785647205,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,12,0,90,0,12,0,0,0,j,present,resp,freq_top,,,,,0,785,785,555,,,,,0.8340050654032145,2196.2545934428417,None,2196.2545934428417,None,j,1,0.8897779850376537,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,0,-168,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,786,786,292,,,,,0.7589109700472549,2198.183752504203,None,2198.183752504203,None,f,1,0.6403639468844631,2198.843056401147,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,180,0,180,168,0,180,-168,180,f,present,resp,freq_top,,,,,0,787,787,869,,,,,1.0239797462248137,2200.3949646974033,None,2200.3949646974033,None,f,1,1.1975129229103914,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,0,0,0,-168,0,180,-168,f,abs,resp,freq_top,,,,,0,788,788,323,,,,,0.7618361214486467,2202.7130705185664,None,2202.7130705185664,None,f,1,0.6728705294262909,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,0,-168,0,0,180,180,0,-168,0,f,present,resp,freq_top,,,,,0,789,789,837,,,,,0.7216524379005644,2204.443467698824,None,2204.443467698824,None,f,1,1.3570952743575617,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,180,90,180,-12,180,0,180,180,180,j,present,resp,freq_top,,,,,0,790,790,657,,,,,0.8185427440081037,2206.937101278054,None,2206.937101278054,None,j,1,1.2785074144921964,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,180,0,90,180,180,0,168,0,0,f,present,resp,freq_top,,,,,0,791,791,782,,,,,0.836661962483251,2209.5156720835257,None,2209.5156720835257,None,f,1,0.7799817895865999,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,180,0,180,-168,180,0,12,180,None,present,inhibit,freq_top,,,,,0,792,792,939,,,,,0.9600214645512393,2211.585473156836,None,2211.585473156836,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,180,180,180,180,-168,0,168,f,abs,resp,freq_top,,,,,0,793,793,392,,,,,0.7229714018299159,2215.5985410493267,None,2215.5985410493267,None,f,1,0.7769820271387289,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,270,0,0,12,0,0,0,0,j,present,resp,freq_top,,,,,0,794,794,524,,,,,1.0799906436267466,2217.916747385774,None,2217.916747385774,None,j,1,0.6989806573546957,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,180,180,-168,0,0,180,-168,0,f,present,resp,freq_top,,,,,0,795,795,821,,,,,0.7790328525441448,2219.693495695199,None,2219.693495695199,None,f,1,1.5944242361365468,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,12,180,180,180,12,180,0,180,j,abs,resp,freq_top,,,,,0,796,796,25,,,,,0.8510115717382726,2222.4470593846127,None,2222.4470593846127,None,j,1,0.6328056804704829,2223.0952782266068,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,0,0,168,0,0,0,168,f,abs,resp,freq_top,,,,,0,797,797,226,,,,,0.9227233417679819,2225.7077993521743,None,2225.7077993521743,None,f,1,0.6356605560176831,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,0,90,180,180,180,180,0,-168,180,f,present,resp,freq_top,,,,,0,798,798,853,,,,,1.0542820938828956,2227.7184747997926,None,2227.7184747997926,None,f,1,0.976504866295727,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,0,12,180,0,180,180,0,12,j,present,resp,freq_top,,,,,0,799,799,550,,,,,0.9065162322327881,2229.8834870895225,None,2229.8834870895225,None,j,1,0.6514758662779059,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,180,168,180,180,0,168,0,0,f,present,resp,freq_top,,,,,0,800,800,745,,,,,0.7735165896977564,2231.6012917874177,None,2231.6012917874177,None,f,1,0.8867522636865033,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,0,-12,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,801,801,582,,,,,0.9961156812676506,2233.7916713578816,None,2233.7916713578816,None,j,1,0.6474172220987384,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,180,0,180,180,180,180,168,0,0,f,abs,resp,freq_top,,,,,0,802,802,418,,,,,1.094313999731432,2235.8020959700625,None,2235.8020959700625,None,f,1,0.684906404629146,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,168,0,180,0,180,168,0,180,180,f,abs,resp,freq_top,,,,,0,803,803,269,,,,,0.9623774293242746,2237.745049773177,None,2237.745049773177,None,f,1,0.5987457896590058,2238.358016727794,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,270,0,180,-12,0,180,0,-12,j,present,resp,freq_top,,,,,0,804,804,618,,,,,1.0560667141733766,2240.144261165875,None,2240.144261165875,None,j,1,0.8858434002650029,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,180,-12,0,180,180,-12,180,j,abs,resp,freq_top,,,,,0,805,805,79,,,,,0.7617201930133308,2242.215173038723,None,2242.215173038723,None,j,1,1.2640039343386889,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,0,-168,0,0,180,180,180,180,180,f,abs,resp,freq_top,,,,,0,806,806,335,,,,,1.0945487967604572,2245.3333503374197,None,2245.3333503374197,None,f,1,0.6728243467296124,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,180,180,-12,180,-12,180,180,180,j,present,resp,freq_top,,,,,0,807,807,597,,,,,1.0415924995050074,2247.4279644990893,None,2247.4279644990893,None,j,1,0.8982128171737713,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,90,0,0,-168,0,0,-168,180,180,f,present,resp,freq_top,,,,,0,808,808,814,,,,,0.7896387302987877,2249.439870881626,None,2249.439870881626,None,f,1,0.7743094676006876,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,0,90,180,180,180,180,0,12,j,present,resp,freq_top,,,,,0,809,809,566,,,,,1.033290666107666,2251.605271649347,None,2251.605271649347,None,j,1,2.032951895496808,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,0,270,180,180,12,0,-12,j,present,resp,freq_top,,,,,0,810,810,672,,,,,0.909418619279018,2254.8418073553657,None,2254.8418073553657,None,j,1,1.035571329837694,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,0,180,0,180,0,-168,0,-168,f,present,resp,freq_top,,,,,0,811,811,826,,,,,0.7576747986401833,2256.9131520778137,None,2256.9131520778137,None,f,1,0.6927722538530361,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,0,180,180,12,0,180,0,12,j,abs,resp,freq_top,,,,,0,812,812,16,,,,,1.0768213045788881,2259.2192162886677,None,2259.2192162886677,None,j,1,0.6911603871340048,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,0,-168,180,0,180,0,0,-168,f,present,resp,freq_top,,,,,0,813,813,830,,,,,0.9682551869927754,2261.1736203824476,None,2261.1736203824476,None,f,1,0.703749851018074,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,180,-12,180,-12,180,0,180,180,j,present,resp,freq_top,,,,,0,814,814,591,,,,,0.9977401709624201,2263.1853148679,None,2263.1853148679,None,j,1,0.7881093407668232,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,12,0,12,0,0,180,180,180,j,present,resp,freq_top,,,,,0,815,815,553,,,,,0.890208845147668,2265.138736447414,None,2265.138736447414,None,j,1,1.282722717627621,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,-12,0,180,180,180,180,-12,j,present,resp,freq_top,,,,,0,816,816,578,,,,,0.9150953562041808,2268.1613777415696,None,2268.1613777415696,None,j,1,0.8681300716671103,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,12,0,12,0,180,180,180,0,j,abs,resp,freq_top,,,,,0,817,817,49,,,,,0.9134966635420175,2270.2324221255585,None,2270.2324221255585,None,j,1,0.6841049989889143,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,-12,0,0,180,180,-12,0,180,j,abs,resp,freq_top,,,,,0,818,818,122,,,,,1.0552708087330194,2272.339064616237,None,2272.339064616237,None,j,1,0.9134395244145708,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,12,180,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,819,819,1005,,,,,0.8291719849815848,2274.3750478805923,None,2274.3750478805923,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,180,180,180,-12,180,180,-12,180,j,present,resp,freq_top,,,,,0,820,820,589,,,,,0.7700935300650124,2278.155255062815,None,2278.155255062815,None,j,1,1.1294133650881122,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,-168,0,90,180,-168,0,180,0,f,present,resp,freq_top,,,,,0,821,821,809,,,,,0.852075060607988,2280.4251766337293,None,2280.4251766337293,None,f,1,0.8594217655081593,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,180,180,0,168,0,180,0,180,180,None,abs,inhibit,freq_top,,,,,0,822,822,433,,,,,0.8406334832196645,2282.3901909760207,None,2282.3901909760207,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,0,180,180,180,180,0,-168,f,abs,resp,freq_top,,,,,0,823,823,342,,,,,0.9353956336341587,2286.3447529361474,None,2286.3447529361474,None,f,1,0.7629666347165767,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,270,0,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,824,824,713,,,,,1.0105300261926127,2288.392227240609,None,2288.392227240609,None,j,1,1.1155235413098126,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,0,180,180,-168,180,180,0,-168,f,abs,resp,freq_top,,,,,0,825,825,324,,,,,0.8620019346479557,2290.8400925585775,None,2290.8400925585775,None,f,1,0.6841877052575001,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,0,0,168,0,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,826,826,216,,,,,1.0227687884562338,2293.157858801078,None,2293.157858801078,None,f,1,0.6699993541005824,2293.842749120191,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,180,180,180,168,0,-168,0,0,f,abs,resp,freq_top,,,,,0,827,827,364,,,,,0.8636603080876618,2295.2407325964414,None,2295.2407325964414,None,f,1,1.0671503343983204,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,180,0,12,0,0,0,180,12,j,present,resp,freq_top,,,,,0,828,828,549,,,,,0.7885953958516145,2297.2546197035917,None,2297.2546197035917,None,f,0,1.117460799847322,2298.383201692519,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,12,180,180,0,12,180,0,0,j,present,resp,freq_top,,,,,0,829,829,529,,,,,0.7044518723014713,2299.6186371636686,None,2299.6186371636686,None,j,1,0.7710570586277754,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,12,180,168,180,0,180,0,180,None,abs,inhibit,freq_top,,,,,0,830,830,431,,,,,0.7387273504294388,2301.6567940333152,None,2301.6567940333152,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,12,0,180,0,180,0,180,12,180,j,abs,resp,freq_top,,,,,0,831,831,40,,,,,1.0232029050181313,2305.681876369821,None,2305.681876369821,None,j,1,0.609098260236351,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,270,180,-12,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,832,832,614,,,,,0.7825493546753437,2307.3516782279366,None,2307.3516782279366,None,j,1,0.6993229526451614,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,-168,0,0,-168,0,0,0,0,f,abs,resp,freq_top,,,,,0,833,833,298,,,,,0.7999899056099951,2309.163007719151,None,2309.163007719151,None,f,1,0.6800729174028675,2309.8586839621385,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,0,168,0,0,-168,180,180,180,f,present,resp,freq_top,,,,,0,834,834,878,,,,,0.9055423067287965,2311.2933165787726,None,2311.2933165787726,None,f,1,0.7269534874394594,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,168,0,0,0,168,0,0,f,abs,resp,freq_top,,,,,0,835,835,212,,,,,0.7189424052027136,2313.0339110798923,None,2313.0339110798923,None,f,1,0.7612153143600153,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,-12,180,0,0,180,12,0,180,j,abs,resp,freq_top,,,,,0,836,836,192,,,,,0.7558028510719395,2314.904515007718,None,2314.904515007718,None,j,1,0.6826353025353455,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,168,180,0,12,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,837,837,470,,,,,0.7103948358563592,2316.5880862523773,None,2316.5880862523773,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,180,90,180,0,180,-168,0,0,None,present,inhibit,freq_top,,,,,0,838,838,957,,,,,0.7677677335176577,2320.3886980372954,None,2320.3886980372954,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,180,168,180,180,168,180,0,180,f,present,resp,freq_top,,,,,0,839,839,715,,,,,0.7079035678529849,2325.1193149626815,None,2325.1193149626815,None,f,1,0.8190073769146693,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,180,180,90,0,180,0,12,0,0,j,present,resp,freq_top,,,,,0,840,840,572,,,,,0.9173164063786593,2327.1547645603023,None,2327.1547645603023,None,j,1,0.6236020422402362,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,841,841,980,,,,,1.0553534496942207,2329.131367439506,None,2329.131367439506,None,f,0,0.630970748297841,2329.7786182559284,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,180,-12,180,180,180,12,0,0,j,abs,resp,freq_top,,,,,0,842,842,171,,,,,0.765591576480923,2331.0730788374894,None,2331.0730788374894,None,j,1,0.753327128408273,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,0,0,-168,0,180,0,-168,180,f,present,resp,freq_top,,,,,0,843,843,793,,,,,0.7761473043325405,2332.896545926582,None,2332.896545926582,None,f,1,0.7209098927814921,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,180,270,0,-12,180,0,180,0,180,j,present,resp,freq_top,,,,,0,844,844,587,,,,,0.7375938120907026,2334.6380366135236,None,2334.6380366135236,None,j,1,0.6440528276325495,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,270,0,168,0,180,0,180,168,f,present,resp,freq_top,,,,,0,845,845,759,,,,,1.0860509966757967,2336.673479872341,None,2336.673479872341,None,f,1,0.7839480683687725,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,180,180,180,180,180,0,0,-168,f,abs,resp,freq_top,,,,,0,846,846,328,,,,,0.9431786470267552,2338.7092814243842,None,2338.7092814243842,None,f,1,0.7641857975795574,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,168,180,180,168,0,0,270,180,180,f,present,resp,freq_top,,,,,0,847,847,771,,,,,0.8916791065019477,2340.68617015336,None,2340.68617015336,None,f,1,0.8673908466480498,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,90,180,0,12,0,-12,0,180,180,j,present,resp,freq_top,,,,,0,848,848,667,,,,,0.82439064943112,2344.522203162218,None,2344.522203162218,None,j,1,0.9353183512794203,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,180,90,0,168,0,180,180,180,180,f,present,resp,freq_top,,,,,0,849,849,918,,,,,1.004158710456264,2346.851201761343,None,2346.851201761343,None,f,1,0.6384070682433958,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,0,180,180,180,180,0,12,None,abs,inhibit,freq_top,,,,,0,850,850,482,,,,,0.7593926073760074,2348.722374068384,None,2348.722374068384,None,f,0,0.6383922777058615,2349.3936072882934,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,180,168,0,168,180,180,180,180,f,present,resp,freq_top,,,,,0,851,851,731,,,,,0.7678342749694667,2350.746576820693,None,2350.746576820693,None,f,1,0.6151934708504996,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,90,180,-12,180,180,180,0,180,j,present,resp,freq_top,,,,,0,852,852,639,,,,,0.7864120740048616,2352.430011026496,None,2352.430011026496,None,j,1,0.8986912457767176,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,0,180,180,180,12,0,0,0,j,abs,resp,freq_top,,,,,0,853,853,26,,,,,0.9336873142274094,2354.5822231626444,None,2354.5822231626444,None,j,1,0.6824620419538405,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,180,270,0,180,-12,0,-12,j,present,resp,freq_top,,,,,0,854,854,616,,,,,1.083149269673624,2356.630858373359,None,2356.630858373359,None,j,1,1.097916764949332,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,180,0,90,0,0,0,-12,0,j,present,resp,freq_top,,,,,0,855,855,685,,,,,0.7641496616683403,2358.7824538346576,None,2358.7824538346576,None,j,1,0.7703579793560493,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,180,-168,0,180,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,856,856,997,,,,,0.8907771461137095,2360.711985677932,None,2360.711985677932,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,270,180,180,180,-12,180,0,180,j,present,resp,freq_top,,,,,0,857,857,601,,,,,0.7940119819210183,2364.56038417968,None,2364.56038417968,None,j,1,1.2956674562592525,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,180,0,0,0,0,0,-12,0,j,abs,resp,freq_top,,,,,0,858,858,111,,,,,1.0772096507507045,2367.2213506537555,None,2367.2213506537555,None,j,1,0.586469643687451,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,0,0,180,0,180,168,0,168,f,abs,resp,freq_top,,,,,0,859,859,252,,,,,0.8364112145470146,2368.9374511195383,None,2368.9374511195383,None,f,1,0.7590761197061511,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,180,168,180,180,180,180,-168,180,f,abs,resp,freq_top,,,,,0,860,860,353,,,,,1.0877359602820529,2371.0792802984906,None,2371.0792802984906,None,f,1,0.7126145142829046,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,180,180,180,180,12,0,-168,None,abs,inhibit,freq_top,,,,,0,861,861,462,,,,,1.07402139088104,2373.1756832096326,None,2373.1756832096326,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,90,0,-168,180,180,180,-168,0,0,f,present,resp,freq_top,,,,,0,862,862,786,,,,,1.0545924380061422,2377.516202429935,None,2377.516202429935,None,f,1,0.8518067517252348,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,863,863,929,,,,,0.9637948407878366,2379.635000327504,None,2379.635000327504,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,90,180,168,180,168,180,0,0,f,present,resp,freq_top,,,,,0,864,864,721,,,,,0.8410109540500917,2383.7167639270265,None,2383.7167639270265,None,f,1,0.8104074340808438,2384.5417438767945,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,180,90,180,-168,180,0,180,0,180,f,present,resp,freq_top,,,,,0,865,865,797,,,,,1.0512546227090374,2386.1406139401115,None,2386.1406139401115,None,f,1,0.6586547101323958,2386.8111607583487,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,180,0,180,0,180,12,0,0,j,abs,resp,freq_top,,,,,0,866,866,68,,,,,0.8830688310701976,2388.223253501659,None,2388.223253501659,None,j,1,0.6879164298989053,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
